"paper_id","category","year","keywords","cited_by"
"10.1016/j.neunet.2022.11.006","SpikingNN",2023,"aspect mechanism model classification content developed gated systems modification combined","2"
"10.1155/2022/5066467","SpikingNN",2022,"performance limitation activity prediction historical commerce processing network specificity proposes","0"
"10.1088/1361-6501/ac3199","SpikingNN",2022,"interference recognition electronic different computing significant efficiency networks interest application","0"
"10.3233/978-1-60750-692-8-218","SpikingNN",2011,"networks connections network small capacity stable dynamical attractors patterns relative","1"
"10.3389/fnins.2018.00026","SpikingNN",2018,"","1"
"10.1103/PhysRevE.72.021916","SpikingNN",2005,"propagation synchronous stable numerically spiking unidirectionally linear modeled neurons coupled","0"
"10.1073/pnas.1514188112","SpikingNN",2015,"activity increases function individual defined spiking patterns relatively increasing probable","7"
"10.1016/B978-0-12-804203-8.00004-3","SpikingNN",2016,"","0"
"10.1007/s11063-012-9263-8","SpikingNN",2013,"spiking networks precisely modulated terminal electronic device comprising present integrate","1"
"10.1109/ICCIMA.2007.316","SpikingNN",2007,"detection essentially defection associated pathological activity determination vital automatic non","0"
"10.1109/ijcnn48605.2020.9207452","SpikingNN",2020,"simulation networks implementation processing drastically computation efficient biologically promising developing","0"
"10.1109/dasc50938.2020.9256492","SpikingNN",2020,"conventional reinforcement spiking dynamic simulator learning sensing dimensional sampling enable","2"
"10.1109/ISCAS.2018.8351512","SpikingNN",2018,"monitoring capability simulation adaptive feature model networks human spiking integrate","1"
"10.3390/s23052433","SpikingNN",2023,"recognition incremental selectivity surroundings invalidation drifting practical solution maintain leveraging","1"
"10.1109/TNNLS.2019.2917819","SpikingNN",2020,"presents proposed conventional computing applications networks interest processing specialized stochastic","2"
"10.1109/JSEN.2023.3270024","SpikingNN",2023,"extraction performance processing signals sequences features electronic systems experience traditional","0"
"10.1016/0013-4694(92)90086-W","SpikingNN",1992,"recognition propagation artificial networks patterns generalization characteristics identifying variability temporal","18"
"10.1109/TED.2019.2907541","SpikingNN",2019,"variation variance function differentiated inhibition implement regulating recognition demonstrate indicating","4"
"10.1016/j.neunet.2012.02.018","SpikingNN",2012,"computational spiking potential approximations possible standard required improvements applications greater","4"
"10.1103/PhysRevX.12.041007","SpikingNN",2022,"activity dynamics consistent fluctuation corrections theories nonlinear field networks suppressing","1"
"10.1016/j.eswa.2014.07.038","SpikingNN",2015,"technique consumption requires detection background proposed identification current information valuable","0"
"10.1109/TPWRS.2012.2197639","SpikingNN",2013,"data filtering networks collected moving predicts forecasting generation control resource","1"
"10.1007/978-3-319-44778-0_5","SpikingNN",2016,"behavior classification wearable interest monitoring subject great systems positions common","2"
"10.7567/1347-4065/ab1b69","SpikingNN",2019,"interesting generation state computing optimisation promising biological processing information","1"
"10.1109/IROS47612.2022.9982181","SpikingNN",2022,"reliability optimization networks resiliency framework improving performance quantization applications critical","1"
"10.1007/978-3-030-01421-6_25","SpikingNN",2018,"spiking continuous learning computation formulation interesting reinforcement requirements lacking asynchronous","0"
"10.1016/j.physa.2011.08.036","SpikingNN",2012,"external different dynamic connectivity pattern recognition model connection junctions chemical","3"
"10.1007/978-3-319-99626-4_8","SpikingNN",2018,"detection adaptive environments mechanisms active approaches accuracies learner algorithm analyzed","2"
"10.1016/j.mtcomm.2023.107186","SpikingNN",2023,"propagation electrochemically polyaniline studied interfaced electrolyte observed different conductivity evolution","0"
"10.1142/S0129065714500026","SpikingNN",2014,"learning reinforcement action population continuous selection exploration reliable achieving mechanism","10"
"10.3389/fnins.2023.1150668","SpikingNN",2023,"method identify matching functional detection networks composite electroencephalogram temporal centro","0"
"10.3389/fnbot.2018.00035","SpikingNN",2018,"controlling applications exceptionally processes intelligence creatures information controlled biologically technologies","37"
"10.1016/j.bspc.2020.102170","SpikingNN",2021,"network proposed convolutional classification inter according global health threats disease","11"
"10.1109/ICEIC51217.2021.9369724","SpikingNN",2021,"approximate computation systematic presents analysis operation inference integrate floating classification","0"
"10.1037/bne0000236","SpikingNN",2018,"navigation optimization experiments selectivity association spatial supporting cortex concerning experimental","0"
"10.1371/journal.pcbi.1002560","SpikingNN",2012,"spiking approaches dynamics interactions approach methods consists equivalent system propagating","1"
"10.1587/elex.19.20220393","SpikingNN",2023,"method exponential functions reduction proposed algorithms function implemented process respectively","0"
"10.1109/COINS51742.2021.9524272","SpikingNN",2021,"computing consumption implement design operations improve reduce proposed applications superiority","0"
"10.3390/app13042438","SpikingNN",2023,"proposed interpolation techniques successful methods processing areas image increasing","1"
"10.1007/978-3-030-22808-8_36","SpikingNN",2019,"recognition structure convolutional based unsupervised propose neural activity plausible biologically","2"
"10.1109/EMBC46164.2021.9629621","SpikingNN",2021,"bci consumption interface decoding constructing electroencephalography substantially relatively approaches applications","0"
"10.1109/TED.2020.2995785","SpikingNN",2020,"frequency spiking transistor integrate circuit utilizes effect simulations operations technology","2"
"10.1007/s11063-021-10680-x","SpikingNN",2022,"backpropagation coding weights respectively essentially multilayer integrate firing information carries","6"
"10.1142/S0129065714400061","SpikingNN",2014,"optimization computing systems evolutionary combinatorial structure functioning populations cooperation incorporate","29"
"10.1016/j.neucom.2017.01.086","SpikingNN",2017,"traditional training methods normalized perceptron learning function recognition generation achievements","9"
"10.1109/TNNLS.2023.3286458","SpikingNN",2023,"networks propagation modifications computation functional encoding intelligent incorporated artificial spiking","0"
"10.3389/fnins.2019.01085","SpikingNN",2019,"proposed networks learning separation performance observations artificial biological working creating","3"
"10.1016/j.isatra.2023.06.008","SpikingNN",2023,"consumption networks limitations effectively multivariate changes reducing capturing integrating latency","0"
"10.1007/s11571-012-9227-8","SpikingNN",2013,"activity oscillations modulated periodic frequency areas multiple cortical reported characteristics","0"
"10.1103/PhysRevE.103.022408","SpikingNN",2021,"fluctuations current increases networks states inhibition assumption contributes irregularity observed","0"
"10.3390/s23135816","SpikingNN",2023,"processing approach sensors applications neural spiking implementation performance infrared detectors","0"
"10.1016/j.chaos.2016.01.009","SpikingNN",2016,"observe function connection analytically developed proposed dynamics spiking irregular model","1"
"10.1007/s00500-018-3576-0","SpikingNN",2019,"temporal efficiency training performance significantly recognition generation networks fields success","5"
"10.1080/09548980601009650","SpikingNN",2006,"spiking activity processing cells cell effect physiology understood contribute simulating","0"
"10.1109/ISOCC50952.2020.9333106","SpikingNN",2020,"architectures prediction network consumption networks artificial increase success spiking researchers","1"
"10.1023/A:1008240229616","SpikingNN",1997,"interactions implementations asynchrony processing transient interaction functional mediated emulation modulation","5"
"10.1016/j.cogsys.2019.08.002","SpikingNN",2019,"control framework complex compliant traditional robots computing physical dynamics advantage","0"
"10.1016/j.neucom.2021.01.013","SpikingNN",2021,"movements variability responding network responses underlying variable neural primary visual","1"
"10.1016/j.tcs.2020.07.016","SpikingNN",2021,"distribution systems mechanism computation distributed computing function parallel information indications","3"
"10.1016/j.concog.2009.11.001","SpikingNN",2010,"integration distribution definition movements development particular demonstrates predictions rights reserved","4"
"10.3389/fnsys.2014.00178","SpikingNN",2014,"activity context representation model increase demonstrated association contextual spiking responding","2"
"10.1038/s41467-022-30964-7","SpikingNN",2022,"computing biological motivation context artificial modulation flexibility framework efficiency networks","1"
"10.1088/2634-4386/ac97bb","SpikingNN",2022,"initialization conventional computational remains fluctuation practical accelerators processing underlie alternative","1"
"10.1186/s13007-017-0231-1","SpikingNN",2017,"characteristics physical bearing background measures potential characterise ability information provides","4"
"10.1016/j.procs.2013.09.171","SpikingNN",2013,"information measured applied activity neural extraction sensors paper computing estimating","1"
"10.1007/s10994-022-06129-4","SpikingNN",2022,"detecting increasing processes outliers detection attention applications monitoring predictive possible","1"
"10.1002/pssa.202100798","SpikingNN",2022,"system implemented processing signals pathways photoreceptors regions artificial integrate spiking","0"
"10.1109/AHS.2008.13","SpikingNN",2008,"heterogeneous approximation piecewise introducing suitable simulated implemented resolution network synapses","2"
"10.1007/978-3-319-55310-8_6","SpikingNN",2017,"multilayer learning temporal presents spiking construction connections present utilized mechanisms","4"
"10.1063/1.3096412","SpikingNN",2009,"spiking evidence dynamical generated networks neural growing underlying sequential activity","0"
"10.1016/j.neucom.2004.01.027","SpikingNN",2004,"quantitative connectivity homogeneous information network transmission examined connected intensity active","3"
"10.1162/089976600300014953","SpikingNN",2000,"simulation variables simulations spiking making networks deterministically successive applicable dynamic","44"
"10.1109/JEDS.2023.3311763","SpikingNN",2023,"variation multilayer proposed properties training supervised differential dynamic conductance equation","0"
"10.1109/DSD53832.2021.00083","SpikingNN",2021,"learning applications future neural strong complex fraction networks power especially","3"
"10.3390/brainsci13020168","SpikingNN",2023,"performance structure processing spiking temporal complex formulation mechanism important backpropagation","0"
"10.3389/fnins.2021.750458","SpikingNN",2021,"computation implementation learning bottleneck correlation demonstrating emulation feasibility extensively function","0"
"10.3389/fninf.2023.941696","SpikingNN",2023,"simulation networks function calibration model approaches different modeling represent biologically","0"
"10.1145/3510854","SpikingNN",2022,"dissipation networks processing acceleration connectivity parallelisms computation models promising complex","0"
"10.3390/electronics7120392","SpikingNN",2018,"activity implemented electrical experiment dissociated multidisciplinary processing sensing characterized contactless","0"
"10.1145/3517343.3517362","SpikingNN",2022,"","0"
"10.1007/s10472-019-09665-3","SpikingNN",2020,"organized biologically learning combining architecture desirable properties interactions cooperative competitive","2"
"10.3389/fncom.2014.00005","SpikingNN",2014,"activity networks interactions dependent relationships characterized function dynamical mediated areas","0"
"10.1109/TNNLS.2019.2906158","SpikingNN",2020,"encoding signals quantitative analysis validation optimization provided networks events spiking","23"
"10.1007/s10827-015-0578-0","SpikingNN",2015,"heterogeneity spiking intrinsic analytic descriptions attributes increasing processing recognized","3"
"10.1103/PhysRevE.79.051904","SpikingNN",2009,"networks synchronous network threshold biological dependent principle neural possibly entirely","9"
"10.1109/ISCAS46773.2023.10181729","SpikingNN",2023,"proposed performance design relative dependent modified according spiking activity biological","0"
"10.1016/j.engappai.2022.105430","SpikingNN",2022,"implementation recognition reduction approach platform sophisticated intelligent systems hosting platforms","1"
"10.1504/IJAHUC.2021.112981","SpikingNN",2021,"system machines botnet network detection accuracy refers group controlled specific","0"
"10.1016/j.neunet.2017.12.015","SpikingNN",2018,"estimation spiking fundamental modern feature wearable technique data devices learning","3"
"10.1109/ACCESS.2022.3189354","SpikingNN",2022,"classification controller requirements dividing logical physical resources effective required network","0"
"10.1016/j.neunet.2014.05.024","SpikingNN",2015,"oscillators dynamic organization investigated network dynamically depending coupling timing function","0"
"10.1146/annurev.neuro.24.1.139","SpikingNN",2001,"depending correlated spiking strengthening temporal generally specific modification indicate strictly","144"
"10.3389/neuro.10.002.2008","SpikingNN",2008,"present conductance mathematical characterization computational capabilities integrate analysis particular characteristic","12"
"10.1109/icasid.2019.8925103","SpikingNN",2019,"fluctuations stochastic convergence stability spiking mainly response model continuous functions","0"
"10.1142/S0129065723500296","SpikingNN",2023,"nonlinear systems model prediction computing biological mechanisms structure dynamics","1"
"10.1111/j.1460-9568.2005.03894.x","SpikingNN",2005,"temporal oscillatory neural observed effect dynamics example network circuit characteristic","4"
"10.1016/S0893-6080(01)00067-3","SpikingNN",2001,"biological spiking modelling generation present process different simulating capable implemented","21"
"10.1109/IJCNN52387.2021.9533837","SpikingNN",2021,"temporal classification encoding consumption compared function integrate simplified model neural","0"
"10.1016/j.procs.2013.09.234","SpikingNN",2013,"signals developed network evolutionary specifications design activity electrical response visual","0"
"10.2316/Journal.206.2018.1.206-5044","SpikingNN",2018,"computational recognition processing biological emulates architecture primates systems measure vision","0"
"10.1162/neco.2009.11-08-900","SpikingNN",2010,"structure underlying interactions effective connectivity perception formation element mediating processes","1"
"10.1109/TVLSI.2023.3279349","SpikingNN",2023,"efficiency accelerator devices resources operations performance interpretability biological networks strong","0"
"10.1088/1755-1315/252/3/032157","SpikingNN",2019,"learning proposed framework reinforcement designed algorithm traditional energy consume efficient","0"
"10.1109/TCSII.2019.2907848","SpikingNN",2019,"cognitive variability computations complex including prefrontal computational parameters systems implementation","2"
"10.3390/math10111844","SpikingNN",2022,"proposed structure computing spiking hyperparameters results simulation respectively intelligence cognitive","0"
"10.1049/bme2.12099","SpikingNN",2022,"authentication artificial backpropagation based biometric networks approach consumption applications advantages","0"
"10.1007/s11063-018-9797-5","SpikingNN",2018,"processing information network strategy complex capabilities interconnected artificial systems efficiency","5"
"10.1049/cje.2021.01.001","SpikingNN",2021,"neural response model proposed mechanisms understanding behavioral important comparative structure","0"
"10.1016/j.compbiomed.2006.10.010","SpikingNN",2007,"systems system detection utilized electroencephalogram based constructed stages single comprises","3"
"10.1109/JSEN.2010.2100817","SpikingNN",2011,"generate duration commercial spiking presented emission proportional controls sequence integrator","0"
"10.1523/JNEUROSCI.4098-12.2013","SpikingNN",2013,"learning spiking visible target recalling general problem needs plausible biologically","26"
"10.1016/S0925-2312(01)00658-0","SpikingNN",2002,"coding backpropagation individual traditional spiking information complex potentials demonstrate biologically","340"
"10.1016/j.cnsns.2020.105399","SpikingNN",2020,"functions activity different frequencies network dynamics understanding processing perspective dynamic","2"
"10.3389/fncom.2013.00073","SpikingNN",2013,"information activities objects directions conventionally system represented rates ability modulated","1"
"10.3390/brainsci11060717","SpikingNN",2021,"propagation structured associated processing organization connections dissociated networks cultures methods","3"
"10.1016/j.tcs.2009.03.004","SpikingNN",2009,"systems sequential spiking properties consider computing devices neural considered active","21"
"10.1109/TBCAS.2023.3242413","SpikingNN",2023,"learning hardware efficiency proposed processing present based dependent network efficient","0"
"10.23919/DATE51398.2021.9473981","SpikingNN",2021,"structural spiking parameters adversarial different robustness practical solving learning capacity","1"
"10.1109/JBHI.2022.3172306","SpikingNN",2022,"processing framework efficient consumption performance particularly increasingly comprehensive capability technique","0"
"10.1142/S0129065712003055","SpikingNN",2012,"electrodes hundreds control selected interneurons inter distances electrode developed contain","1"
"10.3389/fnins.2023.1107089","SpikingNN",2023,"learning architecture implemented system consumption eligibility backpropagation spatio temporal performs","0"
"10.1007/978-3-319-59153-7_18","SpikingNN",2017,"illumination rendering proposed generation realistic major graphics images propagation generated","0"
"10.1016/S1388-2457(98)00023-6","SpikingNN",1999,"detection objectives perception clustering developed","7"
"10.1103/PhysRevE.65.051922","SpikingNN",2002,"computation external excitation initial inputs states inhibition network connections networks","3"
"10.1016/j.procs.2014.09.010","SpikingNN",2014,"representational computational conductive optimization incorporation computing spiking networks conventional instantiated","1"
"10.1007/s11071-018-4652-9","SpikingNN",2019,"propagation mechanism network background excitatory biological current considering external precision","6"
"10.1109/ACCESS.2017.2696985","SpikingNN",2017,"system quadruped programmable different locomotion reconfigurable consists architecture generator network","2"
"10.3389/fninf.2023.1099510","SpikingNN",2023,"networks computations implementation behavioral spiking system complexity efficient minimal resources","0"
"10.1371/journal.pcbi.1002385","SpikingNN",2012,"correlation simultaneously interactions activity dynamically method construct nonstationary dynamic order","12"
"10.1109/TCCN.2018.2865387","SpikingNN",2018,"potentially proposed feasibility suitable spiking cognitive dynamically observations objectives selection","3"
"10.4018/978-1-61350-092-7.ch004","SpikingNN",2012,"modelling cognitive technical biological applications instructive complemented demonstrate","0"
"10.1016/j.neucom.2020.05.044","SpikingNN",2020,"spiking implementation activity network architecture precision implement floating complex adapting","4"
"10.1063/1.4978987","SpikingNN",2017,"frequency proposed method characterized abnormalities resulted seizures recurrent activity electrical","0"
"10.1109/TNN.2004.832842","SpikingNN",2004,"learning timing distributions network dependent synaptic spike differences form precise","34"
"10.1117/12.2208683","SpikingNN",2016,"developing neurodegenerative increases advances medical approaches pharmacological condition techniques definite","0"
"10.1109/TCAD.2016.2618866","SpikingNN",2017,"dynamic systems properties static feasibility technology advances similarity instance implementations","19"
"10.1016/j.neures.2010.07.1424","SpikingNN",2010,"","0"
"10.1109/TCSII.2022.3199033","SpikingNN",2022,"architecture coding proposed convolution designed temporal classification multi capability configured","1"
"10.1002/etep.1734","SpikingNN",2014,"model electricity normal techniques market proposed forecasting behavior analyzed time","1"
"10.1016/j.neunet.2023.05.002","SpikingNN",2023,"processing dynamic encoding representation framework applications wearable numerous devices highly","0"
"10.3389/fnins.2022.1012964","SpikingNN",2022,"learning effective spiking adjustment performance activity temporal related assignment potentially","0"
"10.1016/j.neucom.2019.09.030","SpikingNN",2020,"phenomenon traditional performance forgetting essential human people implementation emulated critical","2"
"10.1088/2634-4386/ac9b86","SpikingNN",2022,"segmentation networks recognition optimization conversion performance processing alternative asynchronous artificial","2"
"10.1109/TNNLS.2023.3300514","SpikingNN",2023,"consumption compelling biological plausibility advantages impeding significant associated development inference","0"
"10.1109/ISSCC42613.2021.9365816","SpikingNN",2021,"","1"
"10.1109/CVPR52688.2022.00042","SpikingNN",2022,"potential operations distribution performing proposed activity biological increasing mimicking neural","9"
"10.1109/TCSI.2012.2206463","SpikingNN",2012,"biological implementation structure capabilities inference simulations stronger different presents spiking","17"
"10.3389/fnins.2022.838832","SpikingNN",2022,"associative biological mechanism method learning considered conforms network differentiability incomplete","1"
"10.3390/electronics9091468","SpikingNN",2020,"devices coding oscillators recognition proposed networks effective artificial intelligence integrated","2"
"10.1109/BigMM.2017.66","SpikingNN",2017,"saliency analysis perspective modeling manipulation simulating vision signals areas humans","0"
"10.1016/j.tcs.2015.11.005","SpikingNN",2016,"complex functioning computing processes communicates denoting integer connected communicate number","4"
"10.1109/ALIFE.2009.4937702","SpikingNN",2009,"present models bilateral beneficial substrate allowing information spiking development introduce","1"
"10.1007/s11431-022-2072-9","SpikingNN",2022,"decoding extraction interface complexity control components critical stability development computing","0"
"10.1109/ICCEE.2009.189","SpikingNN",2009,"spiking information network generation biological artificial model particularity temporal coding","0"
"10.1523/JNEUROSCI.3929-12.2014","SpikingNN",2014,"patterns maintain networks lifetime network connections correlations strengths cortical unstable","5"
"10.1109/TNANO.2003.817221","SpikingNN",2003,"structure conventional processing generation proposed computational spatiotemporal represent artificial attention","1"
"10.1007/978-3-319-26555-1_30","SpikingNN",2015,"sorting current enhancements network models data events usefulness following previous","1"
"10.1109/TED.2021.3099769","SpikingNN",2021,"artificial demonstrated sequential architecture consumption increasing capable intelligence efficient circuits","1"
"10.1016/j.neucom.2017.07.007","SpikingNN",2018,"systems reasoning connectionist integration functioning different artificial networks relation computing","2"
"10.1109/ISCAS.2018.8351532","SpikingNN",2018,"classification significant implemented addition demonstrated processing cognitive extraction associated usually","5"
"10.1109/ARACE56528.2022.00012","SpikingNN",2022,"learning traditional proposed data historical new comparing timing designed computationally","0"
"10.1016/j.eswa.2004.08.001","SpikingNN",2005,"recognition trading statistical identify matching technique signifying condition regression interest","0"
"10.1016/j.neunet.2012.02.022","SpikingNN",2012,"correlated learning temporally patterns activation complex approach biologically relative illumination","28"
"10.1587/nolta.11.373","SpikingNN",2020,"linear solutions multiobjective dynamical systems introduces paper oscillator spiking autonomous","1"
"10.1109/AHS.2009.14","SpikingNN",2009,"implementation emulation present communication synchronous functionality specific possible spiking introducing","0"
"10.1016/j.asoc.2013.04.007","SpikingNN",2013,"system consumption operation control planning strategies significantly present degrade performance","9"
"10.1016/j.snb.2021.130419","SpikingNN",2021,"detecting concentration artificial system reliably spiking sensing material fabricated micro","2"
"10.14311/NNW.2023.33.004","SpikingNN",2023,"classification selective prediction methods relative estimating represents efficiency relationship greater","0"
"10.1109/TVLSI.2022.3196839","SpikingNN",2022,"computing spatiotemporal efficiency convolutions structures reconfigurable compute networks models alternatives","2"
"10.3390/brainsci10110781","SpikingNN",2020,"detection bci extraction involvement interface external technology provides facilitated monitoring","0"
"10.1007/s00422-011-0433-y","SpikingNN",2011,"inference computation normalization demonstrate solution representation neurobiological appropriately normalized","0"
"10.1109/SMC52423.2021.9658745","SpikingNN",2021,"clinical current unprecedented irregularities global problems treatment reliable infection planning","0"
"10.1523/JNEUROSCI.3874-10.2010","SpikingNN",2010,"transients gating propagation excitation activity natural dominated driven function selection","11"
"10.1109/iedm19573.2019.8993431","SpikingNN",2019,"integration classification combining presents complete knowledge perceptron implemented performing topology","13"
"10.13053/CyS-27-3-4515","SpikingNN",2023,"convolutional perceptrons approaches multilayer presents simulation effectiveness demonstrate detecting proposed","0"
"10.1016/j.jphysparis.2004.01.017","SpikingNN",2003,"activity continuous functions integrate networks simulates interconnections simulating activation comparable","0"
"10.1016/S0165-0270(98)00061-2","SpikingNN",1998,"partial correlation regression analysis structure inferring common primary technique complex","0"
"10.3389/fncom.2017.00020","SpikingNN",2017,"different mechanism function systems discriminate types internal selectively external patterns","7"
"10.1007/s00285-007-0117-3","SpikingNN",2008,"dynamics discrete describing spiking model comput neural sequences dynamic potential","13"
"10.1109/ISCAS51556.2021.9401085","SpikingNN",2021,"classification models developing present interlinks approach machines efficient learning compared","0"
"10.1007/978-3-030-61616-8_50","SpikingNN",2020,"temporal spatio conventional latencies compared advantages dynamic representations efficient problem","0"
"10.1063/1.5042243","SpikingNN",2018,"learning prediction temporal physical consisting related reinforcement dependent possible renders","12"
"10.1142/S0219477522500195","SpikingNN",2022,"processing recognition emotions learning computational neural required signals fields signal","0"
"10.1038/s41467-020-16548-3","SpikingNN",2020,"criticality theoretic performance critical spiking assumption network relation demonstrate computation","7"
"10.1109/TBCAS.2013.2255873","SpikingNN",2014,"currents present asynchronous current integrated integration implementation programmable network interfaced","14"
"10.1093/cercor/bhy001","SpikingNN",2019,"correlations connectivity structure actively interactions experience shaping ongoing simulations dependent","2"
"10.1016/j.neucom.2014.09.034","SpikingNN",2015,"spatiotemporal recognition networks pattern neural computational relatively complexity perceptron spiking","11"
"10.1016/j.neunet.2007.04.017","SpikingNN",2007,"computational performance values prediction generalization capability computations significance consisting dynamic","34"
"10.1109/ijcnn48605.2020.9206775","SpikingNN",2020,"prediction pollution values incremental evolving predictions number streams influence","3"
"10.1109/IJCNN.2008.4634194","SpikingNN",2008,"model system communication simulation network processing scaling scalable modelling requirements","7"
"10.1103/PhysRevApplied.16.034030","SpikingNN",2021,"spiking implement dynamic experimentally minimal neural network neuron memristive ultracompact","1"
"10.1109/ner.2019.8716888","SpikingNN",2019,"classification processing networks organized large information structure involvement population pathology","0"
"10.3389/fninf.2021.632729","SpikingNN",2021,"simulations reproducibility terms arithmetic developed analysis implementing ranges information method","1"
"10.3389/fnins.2021.726582","SpikingNN",2021,"vision continuous processing improvement especially networks dynamic creating consuming sensors","0"
"10.3390/e22080880","SpikingNN",2020,"asynchronous different information synchronous differentially associated correlated separable distributions distinctively","0"
"10.1109/TCYB.2018.2801476","SpikingNN",2019,"learning recognition continuous capability current spiking reliable beings limited representation","6"
"10.1016/j.neunet.2022.06.001","SpikingNN",2022,"performance deviation implemented neuromorphic neural efficient effective conversion successfully","4"
"10.1109/TCSII.2021.3063784","SpikingNN",2021,"proposed learning propagation complex operations networks spiking efficiently alignment directly","8"
"10.1016/j.neunet.2014.12.001","SpikingNN",2015,"learning proper convergence adaptive variants usually affected training diversion cause","24"
"10.1038/s41598-019-54957-7","SpikingNN",2020,"computational simulator commonly networks based simulations processing accelerating performance spiking","8"
"10.1016/j.spl.2021.109246","SpikingNN",2022,"calibration successes learning achieved great tasks computationally interpretable intensive calibrated","0"
"10.1109/TCAD.2022.3158834","SpikingNN",2022,"temporal spatio classification skydiver throughput computing alternative networks developed models","4"
"10.1109/LWC.2022.3223939","SpikingNN",2023,"communication physical security identification frequency innovation attention consumption excessive techniques","0"
"10.1007/s12559-022-10030-6","SpikingNN",2023,"representation constructing generation processing systems continuous applications dimensional reinforcement performance","0"
"10.11999/JEIT221478","SpikingNN",2023,"recognition dynamic motion existing performance considering representation direction calculation information","0"
"10.1109/TCSII.2020.2984932","SpikingNN",2020,"implementation behaviours performance presented computational modifications intensity allow implemented parameter","8"
"10.1109/FPT.2004.1393322","SpikingNN",2004,"implementation initial spiking contains network collaborative undertaken develop design project","4"
"10.1063/1.4776522","SpikingNN",2013,"associative scaling measure functional elements emergence processing stable enable framework","0"
"10.1016/j.envsoft.2019.04.012","SpikingNN",2019,"prediction model proposed clustering separate evolving initial approach generate training","5"
"10.1364/OE.479903","SpikingNN",2023,"minima optimization ising solutions combinatorial simulates computational practical process challenge","0"
"10.1088/1755-1315/252/2/022046","SpikingNN",2019,"unsupervised recognition learning increased presented biologically mechanisms connection dependent established","2"
"10.1007/s11047-019-09727-9","SpikingNN",2020,"learning automatically parameters spiking networks connections biological represented formalized automata","1"
"10.1109/UIC-ATC-ScalCom-CBDCom-IoP-SmartWorld.2016.76","SpikingNN",2016,"approaches performance navigation cognitive localization simultaneous systems artificial classical alternative","0"
"10.1145/3204919.3204928","SpikingNN",2018,"","0"
"10.1007/s13369-021-06404-x","SpikingNN",2022,"denoising diffusion results processing important image steps preservation anisotropic properties","2"
"10.1016/j.neunet.2012.07.006","SpikingNN",2013,"instances situations demonstrated learning network recognition invariance experience beings visual","0"
"10.1109/RIISS.2009.4937909","SpikingNN",2009,"learning behavioral network distributed multiple method behavior environments artificial dynamic","0"
"10.1016/j.neucom.2017.10.005","SpikingNN",2018,"universal system systems constructing turing computing distributed parallel information communication","3"
"10.1016/j.aeue.2018.09.025","SpikingNN",2018,"artificial memristive processes environment ability enabling biological function elements emulates","2"
"10.1063/1.4914071","SpikingNN",2015,"transmission coding present representing junction modulating conflicting generates switching artificial","4"
"10.1109/dac18072.2020.9218714","SpikingNN",2020,"recognition consuming inference accuracy classification network spiking cmos binary requiring","4"
"10.1109/TNSRE.2019.2959555","SpikingNN",2020,"procedures exploration framework features classifying numerical networks spiking classification individuals","0"
"10.1523/JNEUROSCI.3672-10.2010","SpikingNN",2010,"recognition patterns processing variability mechanisms spiking enable particular especially activity","4"
"10.1109/ISCAS.2018.8351790","SpikingNN",2018,"implemented demonstration dependent temporally programmable consists connected constructed network non","0"
"10.1186/s13408-020-00082-z","SpikingNN",2020,"microscopic dynamics population approximate biological activities essential models dynamic static","3"
"10.1109/ICASSP43922.2022.9747560","SpikingNN",2022,"identification classification discharges searches automated epilepsy preprocessing processing effective detection","0"
"10.1109/TBME.2018.2843793","SpikingNN",2019,"component activity cultured occurrence activities frequency suitable clusters independent conventional","0"
"10.3389/fams.2023.1214939","SpikingNN",2023,"","0"
"10.1145/3583781.3590254","SpikingNN",2023,"","0"
"10.1109/72.977304","SpikingNN",2002,"complex accelerator computation concepts conventional networks artificial requirements propose processor","12"
"10.3390/s21134462","SpikingNN",2021,"optimized implementation consumption applications implemented proposed electronic critical design presented","5"
"10.1016/j.tcs.2023.114055","SpikingNN",2023,"model classification proposed gated variant recurrent mining challenging data series","0"
"10.1364/OE.456583","SpikingNN",2022,"spiking frequency generation manipulation vertical emitting generate multi numerical simulations","2"
"10.3389/fnsys.2015.00089","SpikingNN",2015,"spiking variability collective primarily dynamics kinematics features predictive information movement","3"
"10.1109/NMDC50713.2021.9677533","SpikingNN",2021,"performance structure functions demonstrating partially insulator dielectric reducing ferroelectric high","0"
"10.3390/bioengineering10020174","SpikingNN",2023,"spiking main discussed features models classifying contributions present literature fundamental","0"
"10.1016/j.neunet.2019.09.007","SpikingNN",2020,"performance computation based training methods biologically dependent model efficient potential","39"
"10.1385/NI:3:3:263","SpikingNN",2005,"stimulation simulated activity background dynamics spiking model frequency dependent depression","2"
"10.1038/s41467-021-24427-8","SpikingNN",2021,"experimentally resistive classification adaptive convergence performance providing model filamentary interactions","9"
"10.1016/j.chaos.2020.110548","SpikingNN",2021,"elements interconnected modeling network discusses implementation memristive mechanism mathematical element","2"
"10.1109/LED.2018.2805822","SpikingNN",2018,"conductance based enable neuron performed e.g. artificial resistance addition essential","34"
"10.1587/transfun.E99.A.1806","SpikingNN",2016,"transient dynamical periodic dynamic systems networks cellular parameters condition depending","2"
"10.1109/AICI.2009.448","SpikingNN",2009,"controller following interests applications industries exploration industrial effectively strategy minim","4"
"10.1037/a0030970","SpikingNN",2013,"scaling activity causes distributions variations intrinsic meaning pervasive ongoing critical","3"
