"cited_paper_id","citing_paper_id"
"10.1109/MDAT.2021.3069952","10.1145/3020078.3021741"
"10.1109/TNSE.2021.3067454","10.1109/JPROC.2019.2921977"
"10.1109/IoTaIS50849.2021.9359701","10.1016/j.sysarc.2019.01.011"
"10.1109/ICUFN55119.2022.9829714","10.1109/JPROC.2019.2941458"
"10.1016/j.comnet.2021.108019","10.1007/s00521-020-04874-y"
"10.1145/3581759","10.1016/j.jpdc.2018.03.006"
"10.1145/3581759","10.1109/TMC.2021.3096846"
"10.1145/3581759","10.1145/3287624.3287716"
"10.1145/3581759","10.1109/BigDataSecurity-HPSC-IDS49724.2020.00047"
"10.1145/3581759","10.1016/j.simpat.2022.102685"
"10.1145/3581759","10.1016/j.phycom.2022.101620"
"10.1145/3581759","10.1145/3229556.3229562"
"10.1145/3581759","10.1109/icc40277.2020.9148872"
"10.1109/ACCESS.2021.3066559","10.1016/j.future.2019.02.005"
"10.1109/ACCESS.2021.3066559","10.1109/JPROC.2019.2921977"
"10.1109/ACCESS.2021.3066559","10.1109/JPROC.2019.2941458"
"10.1109/ACCESS.2021.3066559","10.1109/LCOMM.2019.2922658"
"10.1016/j.ijleo.2016.05.108","10.1145/1857893.1857898"
"10.1109/ICPADS56603.2022.00109","10.1145/3373376.3378508"
"10.3390/app12189124","10.1109/BigData50022.2020.9378161"
"10.3390/app12189124","10.1007/s13042-018-0834-5"
"10.3390/app12189124","10.1145/3341145"
"10.1109/ISCC55528.2022.9912968","10.1109/BigDataSecurity-HPSC-IDS49724.2020.00047"
"10.1109/MNET.011.2000296","10.1016/j.jpdc.2018.03.006"
"10.1016/j.future.2023.03.010","10.1145/3470496.3527392"
"10.1109/TPDS.2022.3146253","10.1109/JPROC.2019.2941458"
"10.1109/TPDS.2022.3146253","10.1109/JSAC.2019.2904348"
"10.1109/CLOUD55607.2022.00069","10.1016/j.comnet.2021.108019"
"10.1109/SEC54971.2022.00015","10.1109/JSAC.2019.2904348"
"10.1109/WCNC51071.2022.9771904","10.1109/JSAC.2019.2904348"
"10.3390/electronics11142239","10.3390/electronics10080895"
"10.3390/electronics11142239","10.1016/j.jnca.2021.103005"
"10.1007/s10586-023-04100-z","10.1016/j.comnet.2021.108019"
"10.1007/s10586-023-04100-z","10.3390/mi13060851"
"10.1007/s10586-023-04100-z","10.1109/MNET.001.1800510"
"10.3390/app12136617","10.1016/j.comnet.2021.108019"
"10.3390/app12136617","10.1109/MNET.2019.1800458"
"10.3390/app12136617","10.1109/TII.2020.3008711"
"10.3390/app12136617","10.1109/TITS.2020.3024233"
"10.3390/app12136617","10.1109/MNET.001.1800510"
"10.1109/globecom38437.2019.9013295","10.1145/3278721.3278778"
"10.1109/ACCESS.2021.3122100","10.1145/3132847.3132959"
"10.1109/TWC.2022.3197809","10.1109/TCCN.2020.2999606"
"10.1109/TWC.2022.3197809","10.1109/JSAC.2019.2904348"
"10.1109/TWC.2022.3197809","10.1109/TWC.2020.3010522"
"10.1007/s10586-023-04030-w","10.1007/s10586-022-03550-1"
"10.1145/3240765.3270589","10.1109/JPROC.2017.2761740"
"10.1109/ICASSP39728.2021.9414832","10.1109/JPROC.2019.2921977"
"10.1109/ICASSP39728.2021.9414832","10.1109/JPROC.2019.2941458"
"10.1109/ICASSP39728.2021.9414832","10.1109/JSAC.2019.2904348"
"10.1109/ICASSP39728.2021.9414832","10.1109/iccworkshops49005.2020.9145118"
"10.1016/j.jpdc.2023.05.001","10.1109/JPROC.2019.2921977"
"10.1016/j.jpdc.2023.05.001","10.3390/s20092533"
"10.1109/TMC.2022.3154644","10.1109/JPROC.2019.2921977"
"10.1109/TMC.2022.3154644","10.1109/BigData50022.2020.9378161"
"10.1016/j.pmcj.2023.101804","10.1109/JIOT.2019.2893866"
"10.1109/ACCESS.2022.3140719","10.3390/app10144735"
"10.1109/ACCESS.2022.3140719","10.1016/j.jnca.2021.103005"
"10.1504/IJWGS.2021.118395","10.1016/j.jpdc.2018.03.006"
"10.1109/CSE57773.2022.00011","10.1145/3301418.3313946"
"10.1109/CSE57773.2022.00011","10.1145/3469029"
"10.1109/CSE57773.2022.00011","10.1109/JIOT.2019.2893866"
"10.1109/ACCESS.2023.3262945","10.3390/app12189124"
"10.1016/j.iot.2023.100729","10.1109/ACCESS.2022.3207200"
"10.1016/j.iot.2023.100729","10.1109/ACCESS.2022.3206954"
"10.3390/computers12020023","10.1016/j.jksuci.2021.11.019"
"10.1109/ACCESS.2023.3263483","10.1109/TITS.2020.3024233"
"10.1109/IC2E52221.2021.00034","10.1109/JPROC.2019.2921977"
"10.1109/IC2E52221.2021.00034","10.1109/HPCA.2019.00048"
"10.1109/ACCESS.2021.3093382","10.1109/TC.2020.2973631"
"10.1587/transinf.2022PAP0001","10.1145/3297858.3304049"
"10.1109/icc40277.2020.9148872","10.1109/JPROC.2019.2941458"
"10.1109/ISVLSI59464.2023.10238535","10.1109/TNS.2019.2957477"
"10.3390/s23031119","10.3390/s20092533"
"10.3390/s23031119","10.1016/j.jksuci.2021.11.019"
"10.1109/TWC.2020.3010522","10.1109/JPROC.2019.2941458"
"10.1109/TWC.2020.3010522","10.1109/JSAC.2019.2904348"
"10.1109/TMC.2021.3096846","10.1109/JSAC.2019.2904348"
"10.1145/3477314.3507322","10.1109/JSAC.2019.2904348"
"10.14778/3570690.3570692","10.3390/s20092533"
"10.1016/j.iot.2022.100674","10.1145/3357223.3362708"
"10.1016/j.iot.2022.100674","10.3390/s20092533"
"10.1016/j.iot.2022.100674","10.1145/3469029"
"10.1016/j.iot.2022.100674","10.1016/j.jpdc.2022.04.004"
"10.1016/j.iot.2022.100674","10.1002/itl2.355"
"10.1016/j.iot.2022.100674","10.1504/IJGUC.2022.10045288"
"10.1016/j.iot.2022.100674","10.1145/3341145"
"10.1016/j.compeleceng.2022.107818","10.1109/MCOM.001.1900649"
"10.1145/3464419","10.1109/JPROC.2019.2921977"
"10.1145/3464419","10.1109/HPCA.2019.00048"
"10.1016/j.procs.2021.02.026","10.1145/3229556.3229562"
"10.1109/MSP.2021.3125282","10.1109/JPROC.2019.2921977"
"10.1109/MSP.2021.3125282","10.1109/TWC.2019.2946245"
"10.1016/j.comnet.2022.109432","10.1109/TITS.2020.3024233"
"10.1109/ISQED54688.2022.9806150","10.1145/3287624.3288756"
"10.1109/TNET.2022.3189077","10.1109/JSAC.2019.2904348"
"10.1109/ISCAS46773.2023.10181740","10.3390/s21144946"
"10.1016/j.jpdc.2020.03.006","10.1145/3341145"
"10.1109/COMST.2023.3239579","10.1109/MNET.001.1800510"
"10.1109/COMST.2023.3239579","10.1109/TITS.2020.3024233"
"10.1109/COMST.2023.3239579","10.1109/MNET.001.1800510"
"10.1016/j.procs.2021.03.053","10.1109/JPROC.2019.2941458"
"10.1016/j.procs.2021.03.053","10.1109/JSAC.2019.2904348"
"10.1109/JRFID.2022.3185804","10.3390/s20092533"
"10.1109/TII.2021.3097131","10.1109/JIOT.2020.2970110"
"10.1109/ISOCC53507.2021.9613916","10.1109/JPROC.2017.2761740"
"10.1016/j.future.2020.08.037","10.1016/j.jpdc.2018.03.006"
"10.1109/JIOT.2023.3268771","10.3390/s21134412"
"10.1109/JIOT.2023.3268771","10.1109/JPROC.2019.2921977"
"10.1109/JIOT.2023.3268771","10.1016/j.iot.2022.100674"
"10.1109/JIOT.2023.3268771","10.3390/s20092533"
"10.1109/JIOT.2023.3268771","10.1145/3469029"
"10.1109/JIOT.2023.3268771","10.1109/MNET.001.1800510"
"10.1109/ICAPAI58366.2023.10194095","10.1109/TITS.2020.3017474"
"10.1016/j.compeleceng.2023.108741","10.1109/iccworkshops49005.2020.9145118"
"10.1016/j.jnca.2022.103558","10.3389/fnins.2021.611300"
"10.1016/j.jnca.2022.103558","10.1007/s13042-018-0834-5"
"10.1016/j.jnca.2022.103558","10.1109/ACCESS.2021.3066559"
"10.1016/j.jnca.2022.103558","10.1109/TMC.2020.2999852"
"10.1016/j.jnca.2022.103558","10.1109/TWC.2020.3010522"
"10.1109/ICDCS47774.2020.00062","10.1109/JPROC.2019.2941458"
"10.1109/ICDCS47774.2020.00062","10.1109/JSAC.2019.2904348"
"10.1109/ACCESS.2020.3020066","10.1109/ISCA.2016.13"
"10.1109/ACCESS.2020.3020066","10.1109/ISCA.2016.12"
"10.1109/TPDS.2022.3144595","10.1109/ICDCS47774.2020.00062"
"10.1109/TPDS.2022.3144595","10.1109/JPROC.2019.2941458"
"10.1109/TPDS.2022.3144595","10.1109/JSAC.2019.2904348"
"10.1109/TCCN.2021.3127563","10.1109/TCCN.2021.3116251"
"10.1109/TMC.2022.3149584","10.1109/JSAC.2019.2904348"
"10.1587/nolta.12.412","10.1109/JPROC.2019.2921977"
"10.1587/nolta.12.412","10.1109/CANDARW.2019.00085"
"10.1109/ACCESS.2023.3267471","10.1109/DASC/PiCom/CBDCom/Cy55231.2022.9927824"
"10.1109/ACCESS.2023.3267471","10.1016/j.jpdc.2022.04.004"
"10.3390/electronics10060689","10.1109/TCAD.2020.3043731"
"10.3390/electronics10060689","10.1109/JPROC.2017.2761740"
"10.1109/icassp40776.2020.9054088","10.1109/JPROC.2019.2921977"
"10.1109/EDGE60047.2023.00056","10.3390/s20092533"
"10.1109/EDGE60047.2023.00056","10.1016/j.jksuci.2021.11.019"
"10.3389/fncom.2020.00014","10.1109/LMAG.2019.2929484"
"10.3389/fncom.2020.00014","10.1088/1361-6463/aade3f"
"10.1109/INFOCOM42981.2021.9488733","10.1109/JIOT.2019.2963371"
"10.1109/INFOCOM42981.2021.9488733","10.1109/JSAC.2019.2904348"
"10.1109/ACCESS.2021.3050841","10.1109/JIOT.2019.2963371"
"10.1109/ACCESS.2021.3050841","10.1109/iccworkshops49005.2020.9145118"
"10.3390/info14060318","10.1109/JPROC.2019.2921977"
"10.1016/j.compeleceng.2022.107763","10.1109/JPROC.2017.2761740"
"10.1145/3378679.3394528","10.1109/JSAC.2019.2904348"
"10.1145/3511808.3557080","10.1109/ICDCS.2019.00148"
"10.1109/ISCC55528.2022.9912802","10.1016/j.procs.2020.03.289"
"10.1109/ISCC55528.2022.9912802","10.1145/3287624.3287716"
"10.1109/ISCC55528.2022.9912802","10.1145/3229556.3229562"
"10.1007/978-3-030-60239-0_14","10.1109/JSAC.2019.2904348"
"10.1109/OJCOMS.2023.3265425","10.1109/JPROC.2019.2921977"
"10.1109/OJCOMS.2023.3265425","10.1109/MCOM.001.1900649"
"10.1109/OJCOMS.2023.3265425","10.1145/3469029"
"10.1109/OJCOMS.2023.3265425","10.1109/JPROC.2019.2941458"
"10.1109/OJCOMS.2023.3265425","10.1109/iccworkshops49005.2020.9145118"
"10.1109/OJCOMS.2023.3265425","10.1109/TWC.2019.2946245"
"10.1109/GLOBECOM46510.2021.9685893","10.1109/JSAC.2019.2904348"
"10.3390/jimaging8120326","10.3390/electronics10080895"
"10.1109/TVT.2020.3047149","10.1109/TWC.2020.3010522"
"10.1109/TVT.2020.3047149","10.1109/TWC.2019.2946245"
"10.3390/s22166252","10.1109/iccworkshops49005.2020.9145118"
"10.1109/TII.2021.3065719","10.1109/JSAC.2019.2904348"
"10.1145/3485447.3511990","10.1109/JPROC.2019.2921977"
"10.1145/3485447.3511990","10.1109/JPROC.2019.2941458"
"10.1145/3485447.3511990","10.1109/HPCA.2019.00048"
"10.1109/TNSE.2022.3227287","10.1109/JSAC.2019.2904348"
"10.1007/978-3-030-96504-4_2","10.1109/JPROC.2019.2941458"
"10.1109/JIOT.2022.3181990","10.1109/JIOT.2019.2963371"
"10.1109/JIOT.2022.3181990","10.1109/MNET.001.1800510"
"10.1016/j.comcom.2022.07.028","10.1109/JSAC.2019.2904348"
"10.1109/OJCOMS.2023.3274394","10.1109/ACCESS.2021.3050841"
"10.3390/en14206636","10.3390/s20092638"
"10.1186/s40537-020-00303-y","10.1109/JPROC.2019.2921977"
"10.1109/ICMLA52953.2021.00188","10.1109/TII.2020.3008711"
"10.1109/ICMLA52953.2021.00188","10.1109/SEC.2018.00047"
"10.1109/ICCD46524.2019.00098","10.1109/JPROC.2017.2761740"
"10.1016/j.eswa.2022.119016","10.1109/ACCESS.2021.3088237"
"10.1109/CloudCom55334.2022.00041","10.1109/IC2E52221.2021.00034"
"10.1109/JPROC.2019.2941458","10.1109/TC.2018.2876312"
"10.1117/12.2552033","10.1117/12.2297348"
"10.1109/melecon48756.2020.9140539","10.3390/s20092533"
"10.1109/JIOT.2019.2893866","10.1145/2996864"
"10.1109/JIOT.2019.2893866","10.1016/j.mejo.2017.01.007"
"10.1109/JIOT.2021.3098973","10.1109/JSAC.2019.2904348"
"10.1109/TNSE.2022.3185116","10.1109/TMC.2021.3096846"
"10.1109/TNSE.2022.3185116","10.1109/JSAC.2019.2904348"
"10.1109/TNSE.2022.3185116","10.1109/TWC.2019.2946245"
"10.1016/j.phycom.2022.101620","10.1109/JPROC.2019.2921977"
"10.1016/j.iot.2023.100783","10.1145/3229556.3229562"
"10.1016/j.iot.2023.100783","10.1109/JSAC.2019.2904348"
"10.1109/SBCCI60457.2023.10261657","10.1145/3126908.3126964"
"10.1145/3545008.3545030","10.1109/BigData50022.2020.9378161"
"10.1002/spe.3033","10.1109/TITS.2020.3017474"
"10.1109/TVT.2022.3195571","10.1109/TWC.2020.3024980"
"10.1109/TVT.2022.3195571","10.1109/LCOMM.2020.2996605"
"10.1109/TVT.2022.3195571","10.1109/JPROC.2019.2941458"
"10.1109/JPROC.2019.2921977","10.1145/2996864"
"10.1109/JPROC.2019.2921977","10.1109/JPROC.2017.2761740"
"10.1109/SEC54971.2022.00035","10.1109/TITS.2020.3017474"
"10.1109/JIOT.2020.2997128","10.1016/j.future.2019.02.005"
"10.1109/JIOT.2020.2997128","10.1145/3229556.3229562"
"10.1109/JSAC.2022.3211564","10.1145/3378679.3394528"
"10.1109/JSAC.2022.3211564","10.1109/JSAC.2019.2904348"
"10.1007/s11042-022-13712-3","10.3390/app10144735"
"10.1007/978-3-031-21333-5_35","10.1016/j.future.2020.06.013"
"10.1007/978-3-031-21333-5_35","10.3390/s20092638"
"10.1109/infocom41043.2020.9155268","10.1109/JSAC.2019.2904348"
"10.1109/INFOCOMWKSHPS51825.2021.9484485","10.1109/MCOM.001.1900649"
"10.1007/s00521-021-06815-9","10.1109/TBDATA.2018.2829886"
"10.1007/s41060-018-0151-9","10.1007/978-3-319-57454-7_4"
"10.3390/app10144735","10.1016/j.procs.2020.03.289"
"10.3390/app10144735","10.1109/JPROC.2019.2941458"
"10.3390/app10144735","10.1109/JSAC.2019.2904348"
"10.1016/j.compind.2022.103764","10.1109/TII.2020.2971057"
"10.1109/MCE.2021.3099634","10.1109/MNET.2019.1800458"
"10.1109/MCE.2021.3099634","10.1109/MASSW.2019.00009"
"10.1109/SysCon53073.2023.10131117","10.1016/j.jksuci.2021.11.019"
"10.1016/j.measurement.2021.110032","10.1016/j.measurement.2021.109248"
"10.1007/s12145-023-01040-5","10.1109/LGRS.2019.2951800"
"10.1145/3450288","10.1145/3357223.3362708"
"10.1145/3450288","10.1109/JSAC.2019.2904348"
"10.1145/3450288","10.1109/TWC.2019.2946245"
"10.1109/INFOCOMWKSHPS51825.2021.9484628","10.1109/JSSC.2017.2712626"
"10.1109/INFOCOMWKSHPS51825.2021.9484628","10.1109/JSSC.2018.2841824"
"10.1109/iccworkshops49005.2020.9145118","10.1109/TWC.2019.2946245"
"10.7717/peerj-cs.858","10.1109/ACCESS.2021.3122100"
"10.1109/DCOSS.2019.00101","10.1016/j.jpdc.2018.03.006"
"10.1002/cpe.6191","10.1002/cpe.6191"
"10.1109/TWC.2020.3024980","10.1109/LWC.2018.2876344"
"10.1109/TMC.2022.3195765","10.1109/TPDS.2020.2970047"
"10.1007/978-3-031-21637-4_4","10.5220/0010509503280335"
"10.1109/MILCOM52596.2021.9653127","10.3390/s20092533"
"10.3390/mi13060851","10.3390/s20092533"
"10.3390/mi13060851","10.3390/s20092638"
"10.1109/GLOBECOM46510.2021.9685432","10.1109/JPROC.2017.2761740"
"10.1109/TC.2020.2973631","10.1016/j.neucom.2012.01.042"
"10.1109/TC.2020.2973631","10.1145/3020078.3021741"
"10.1109/MCOM.001.1900649","10.1109/JSAC.2019.2904348"
"10.1142/S0218126623502201","10.1109/JPROC.2019.2941458"
"10.1142/S0218126623502201","10.1109/JSAC.2019.2904348"
"10.3390/s21144946","10.1109/JPROC.2019.2921977"
"10.3390/s21144946","10.1016/j.jpdc.2018.03.006"
"10.3390/s21144946","10.3390/s20092533"
"10.1109/TVT.2021.3089431","10.1109/MCOM.001.1900649"
"10.1109/TVT.2021.3089431","10.1109/JSAC.2019.2904348"
"10.1109/IC2E55432.2022.00032","10.1109/JPROC.2017.2761740"
"10.3390/s23031639","10.3390/app12136617"
"10.3390/s23031639","10.1049/iet-wss.2020.0091"
"10.3390/s23031639","10.1016/j.iot.2022.100674"
"10.1109/MNET.001.2200212","10.1109/MCOM.001.1900649"
"10.1109/JIOT.2021.3063147","10.1145/2541940.2541967"
"10.1109/JIOT.2021.3063147","10.1109/MICRO.2014.58"
"10.1109/JIOT.2021.3063147","10.1145/3061639.3062259"
"10.1109/JIOT.2021.3063147","10.1109/TC.2020.2973631"
"10.1016/j.jpdc.2022.04.004","10.3390/s22010196"
"10.1016/j.jpdc.2022.04.004","10.1109/JPROC.2019.2921977"
"10.1016/j.jpdc.2022.04.004","10.1109/TII.2020.3008711"
"10.1016/j.jpdc.2022.04.004","10.1186/s40537-020-00303-y"
"10.1016/j.jpdc.2022.04.004","10.1109/JIOT.2019.2893866"
"10.1016/j.jpdc.2022.04.004","10.3390/a13050125"
"10.1109/ICAIIC57133.2023.10067094","10.1109/TITS.2020.3017474"
"10.1007/s00607-022-01096-z","10.1145/3469029"
"10.1016/j.asr.2023.02.025","10.1109/CVPRW53098.2021.00230"
"10.1016/j.asr.2023.02.025","10.1016/j.sysarc.2019.01.011"
"10.1109/SMARTCOMP55677.2022.00065","10.1016/j.jksuci.2021.11.019"
"10.1186/s12859-022-05063-5","10.1145/3477141"
"10.1109/JSAC.2021.3118424","10.1109/INFOCOM42981.2021.9488817"
"10.3390/electronics11172676","10.1016/j.procs.2020.03.289"
"10.1587/transinf.2020DAP0009","10.1109/CloudCom.2019.00027"
"10.1016/j.knosys.2022.110072","10.1109/GLOBECOM46510.2021.9685644"
"10.1109/VTC2022-Spring54318.2022.9860964","10.1145/3378679.3394528"
"10.1007/s10586-021-03472-4","10.1186/s40537-020-00303-y"
"10.1007/s10586-021-03472-4","10.1016/j.future.2020.08.037"
"10.1109/COMST.2022.3209144","10.1145/3522783.3529521"
"10.1109/MNET.011.2000265","10.1109/JSAC.2019.2904348"
"10.1109/TrustCom53373.2021.00153","10.1109/JSAC.2019.2904348"
"10.3390/s22010196","10.1007/s00521-020-04874-y"
"10.3390/s22010196","10.1007/s13042-018-0834-5"
"10.3390/s22010196","10.1109/Confluence51648.2021.9377095"
"10.3390/s22010196","10.1109/JIOT.2019.2893866"
"10.3991/ijoe.v19i07.38903","10.1109/TII.2020.3008711"
"10.1007/s00607-023-01174-w","10.1145/3477314.3507322"
"10.1007/s00607-023-01174-w","10.1109/JSAC.2019.2904348"
"10.1007/s00607-023-01174-w","10.1007/s11036-020-01586-4"
"10.1109/COMST.2020.3011561","10.1109/JSAC.2019.2904348"
"10.1109/TCCN.2020.2999606","10.1109/LWC.2018.2876344"
"10.1109/TCCN.2020.2999606","10.1109/JPROC.2019.2941458"
"10.1109/TCCN.2020.2999606","10.1109/LCOMM.2019.2922658"
"10.1109/TCCN.2020.2999606","10.1109/TWC.2019.2946245"
"10.1109/MWC.010.2200546","10.1109/JPROC.2019.2941458"
"10.1109/TWC.2021.3086116","10.1109/TWC.2019.2946245"
"10.1016/j.est.2023.108420","10.1016/j.jksuci.2021.11.019"
"10.1109/ASMC54647.2022.9792521","10.1117/1.JMM.20.4.041206"
"10.1109/CCGrid.2015.114","10.1145/2541940.2541967"
"10.1109/CCGrid.2015.114","10.1109/FCCM.2010.38"
"10.1109/DAC56929.2023.10247935","10.1145/3289602.3293915"
"10.1109/DAC56929.2023.10247935","10.1109/ISCA.2016.13"
"10.1109/DAC56929.2023.10247935","10.1109/ISCA.2016.12"
"10.1109/DAC56929.2023.10247935","10.1109/ISCA52012.2021.00083"
"10.1109/DAC56929.2023.10247935","10.1145/3373087.3375306"
"10.1109/TPDS.2020.2990924","10.1145/2749469.2750386"
"10.1109/TPDS.2020.2990924","10.1145/2541940.2541967"
"10.1109/TPDS.2020.2990924","10.1109/MICRO.2014.58"
"10.1109/TPDS.2020.2990924","10.1145/2694344.2694358"
"10.1109/TPDS.2020.2990924","10.1109/TCAD.2016.2587683"
"10.3390/electronics7080130","10.1145/2996864"
"10.3390/electronics7080130","10.1109/MICRO.2014.58"
"10.3390/electronics7080130","10.1007/s11704-016-6159-1"
"10.3390/electronics7080130","10.1145/2694344.2694358"
"10.3390/electronics7080130","10.1007/s00521-018-3761-1"
"10.3390/electronics7080130","10.1109/JPROC.2017.2761740"
"10.3390/electronics7080130","10.1109/MICRO.2014.58"
"10.3390/electronics7080130","10.1145/3123939.3123979"
"10.1007/s11277-017-5211-2","10.1145/2541940.2541967"
"10.1109/MDAT.2021.3063366","10.1109/JSSC.2020.2968800"
"10.1109/MDAT.2021.3063366","10.1145/3079856.3080254"
"10.1109/MDAT.2021.3063366","10.1109/iccad45719.2019.8942149"
"10.1109/PMBS56514.2022.00007","10.1109/MICRO50266.2020.00058"
"10.1109/PMBS56514.2022.00007","10.1109/CCGrid49817.2020.00-13"
"10.1109/PMBS56514.2022.00007","10.1109/hpec43674.2020.9286149"
"10.1109/PMBS56514.2022.00007","10.1109/MLHPC54614.2021.00014"
"10.1109/MM.2019.2929502","10.1109/JETCAS.2018.2829522"
"10.1109/MM.2019.2929502","10.1109/JSSC.2017.2782087"
"10.1109/MM.2019.2929502","10.1109/ISCA.2018.00015"
"10.1109/hpec43674.2020.9286149","10.1109/ISCA45697.2020.00023"
"10.1109/hpec43674.2020.9286149","10.1016/j.sysarc.2019.01.007"
"10.1109/hpec43674.2020.9286149","10.1016/j.eng.2020.01.007"
"10.1109/hpec43674.2020.9286149","10.1145/2996864"
"10.1109/hpec43674.2020.9286149","10.1109/MICRO.2014.58"
"10.1109/hpec43674.2020.9286149","10.1145/3289185"
"10.1109/hpec43674.2020.9286149","10.1007/s11704-016-6159-1"
"10.1109/hpec43674.2020.9286149","10.1145/2694344.2694358"
"10.1109/hpec43674.2020.9286149","10.1007/s00521-018-3761-1"
"10.1109/hpec43674.2020.9286149","10.1109/JPROC.2017.2761740"
"10.1103/PhysRevAccelBeams.25.122803","10.1016/j.nima.2020.164652"
"10.1103/PhysRevAccelBeams.25.122803","10.1103/PhysRevAccelBeams.23.044601"
"10.1103/PhysRevAccelBeams.25.122803","10.1103/PhysRevAccelBeams.21.112802"
"10.1103/PhysRevAccelBeams.25.122803","10.1088/1748-0221/16/10/P10008"
"10.1103/PhysRevAccelBeams.25.122803","10.1038/s41598-021-98785-0"
"10.1103/PhysRevAccelBeams.25.122803","10.1103/PhysRevAccelBeams.23.114601"
"10.1109/BDCAT50828.2020.00025","10.1016/j.nima.2019.163240"
"10.1109/ISCA45697.2020.00035","10.14778/3236187.3236188"
"10.1109/ARITH.2019.00021","10.1109/MICRO.2014.58"
"10.1109/ARITH.2019.00021","10.1109/JPROC.2017.2761740"
"10.1109/TVLSI.2018.2873716","10.1145/3079856.3080254"
"10.1109/COMPSAC51774.2021.00020","10.1145/3297858.3304049"
"10.1109/COMPSAC51774.2021.00020","10.3390/make1010005"
"10.1109/LSSC.2020.3023703","10.1109/ISVLSI54635.2022.00030"
"10.1109/MM.2020.3025863","10.1109/TCSI.2019.2907488"
"10.1109/MM.2020.3025863","10.1038/s41586-018-0180-5"
"10.1109/MM.2020.3025863","10.1145/3297858.3304049"
"10.1109/MM.2020.3025863","10.1109/JSSC.2018.2880918"
"10.1109/MM.2020.3025863","10.1038/s41928-019-0270-x"
"10.1109/MM.2020.3025863","10.1109/ISCA.2016.12"
"10.1016/bs.adcom.2020.07.001","10.1145/2589750"
"10.1016/bs.adcom.2020.07.001","10.1145/2744769.2744900"
"10.1145/3531479","10.1145/2541940.2541967"
"10.1145/3531479","10.1145/2694344.2694358"
"10.1145/3531479","10.1145/2133382.2133388"
"10.1109/JETCAS.2019.2934929","10.1109/JSSC.2018.2880918"
"10.1109/JETCAS.2019.2934929","10.1109/ISCA.2016.13"
"10.1109/JETCAS.2019.2934929","10.3389/fnins.2016.00333"
"10.1109/JETCAS.2019.2934929","10.1109/JSSC.2018.2867275"
"10.1109/JETCAS.2019.2934929","10.1109/JETCAS.2018.2829522"
"10.1109/JETCAS.2019.2934929","10.1109/JSSC.2018.2822703"
"10.1109/JETCAS.2019.2934929","10.1109/JSSC.2017.2782087"
"10.1109/JETCAS.2019.2934929","10.1145/2694344.2694358"
"10.1109/JETCAS.2019.2934929","10.1109/ISCA.2016.12"
"10.1109/JETCAS.2019.2934929","10.1109/ISCA.2018.00015"
"10.1109/TC.2020.2995761","10.1145/2541940.2541967"
"10.1109/TC.2020.2995761","10.1109/MICRO.2014.58"
"10.1109/TC.2020.2995761","10.1145/3373087.3375316"
"10.1109/TC.2020.2995761","10.1145/2694344.2694358"
"10.1109/TC.2020.2995761","10.1109/ISCA.2016.42"
"10.1109/TC.2020.2995761","10.1109/TCAD.2016.2587683"
"10.1111/exsy.12831","10.1145/2541940.2541967"
"10.1111/exsy.12831","10.1109/MICRO.2014.58"
"10.1111/exsy.12831","10.1109/ISCA.2016.13"
"10.1111/exsy.12831","10.1145/2589750"
"10.1111/exsy.12831","10.1145/2744769.2744900"
"10.1111/exsy.12831","10.1109/ISCA.2016.12"
"10.1111/exsy.12831","10.1145/3020078.3021741"
"10.1109/MM.2018.2885498","10.1109/ISCA.2016.13"
"10.1109/MM.2018.2885498","10.1109/ISCA.2018.00039"
"10.1109/MM.2018.2885498","10.1109/ISCA.2016.12"
"10.1103/PhysRevAccelBeams.24.104601","10.1016/j.nima.2020.164652"
"10.1103/PhysRevAccelBeams.24.104601","10.3390/electronics9050781"
