"paper_id","category","year","keywords","cited_by"
"10.1038/srep27624","SpikingNN",2016,"systems models computing network organization computable turing artificial intelligence mechanisms","3"
"10.1109/ISCID.2017.19","SpikingNN",2017,"propagation connection different spiking form significant connections simulation modeling temporal","0"
"10.1007/s11227-023-05420-y","SpikingNN",2023,"recognition optimization different classification framework efficient connection parameters calculated systems","0"
"10.1109/aicas.2019.8771602","SpikingNN",2019,"based comparator dynamic conductance learning presents dependent non network conventional","0"
"10.21437/Interspeech.2022-107","SpikingNN",2022,"solution models proposed terms implementation portable practical properties experiments particular","0"
"10.1007/s11571-007-9030-0","SpikingNN",2008,"activity coupling networks transitions electrical states synchronization scale results following","0"
"10.3938/jkps.59.2840","SpikingNN",2011,"stochastic spiking coherence pacing collective neural decreases structure i.e. population","0"
"10.3390/pr11092772","SpikingNN",2023,"improving processes productivity predicting critical nature traditional frequently methodologies intricate","0"
"10.1145/3060403.3066871","SpikingNN",2017,"modeling biological technologies resistive features programming present architecture strategy non","0"
"10.1103/PhysRevResearch.3.013083","SpikingNN",2021,"complex fractional fluctuations diffusion dynamics gaussian properties heterogeneous formalisms interactions","0"
"10.20982/tqmp.14.1.p001","SpikingNN",2018,"models resources parameters model network complex completely require time complexity","0"
"10.1109/NER49283.2021.9441462","SpikingNN",2021,"simulated neural neuromorphic visual present retinal lateral main information nucleus","0"
"10.1038/s41699-022-00341-5","SpikingNN",2022,"artificial implementation present computing technological consumption development meaning material required","0"
"10.1109/LED.2019.2924259","SpikingNN",2019,"biological artificial proposed element fundamental effectively demonstrated electronic spintronic devices","2"
"10.1007/978-3-030-04167-0_57","SpikingNN",2018,"expression classification profiling state disease significant variants gene attributed combination","0"
"10.1109/ijcnn48605.2020.9207297","SpikingNN",2020,"adversarial efficiency research methodology biological present compared standard vulnerable perturbations","1"
"10.3389/fnins.2023.1200701","SpikingNN",2023,"biological interface network effectively backpropagation spiking performance neurological manifestations disorders","0"
"10.1109/eiconrus.2019.8657273","SpikingNN",2019,"considered models development modern problems myoelectric processing systems networks features","0"
"10.7551/978-0-262-32621-6-ch071","SpikingNN",2014,"conditions controllers development networks spiking investigate automatic combinations adaptive utility","0"
"10.1109/CEC.2009.4982941","SpikingNN",2009,"emulation integrated development complex intended generation connections simulation aspects architecture","0"
"10.1109/icecs49266.2020.9294873","SpikingNN",2020,"identification presents methodology based radioisotope distance inference cm achieved accuracy","0"
"10.1109/MCI.2022.3199623","SpikingNN",2022,"information cognitive coding ability environments actions objects understand associative bidirectional","1"
"10.1177/0021998315573559","SpikingNN",2015,"consumption processing parallel capability challenging intelligent complementary composite electronic semiconductor","0"
"10.1016/j.biosystems.2006.09.022","SpikingNN",2007,"activity dynamics linear processing potential utility information dynamic composed model","0"
"10.1016/j.neucom.2013.07.055","SpikingNN",2014,"navigation controller networks successfully suitable controllers important role autonomous mobile","2"
"10.1109/JSTQE.2020.3005589","SpikingNN",2021,"photonic polarization network considered physical spiking learning framework multi architecture","8"
"10.1007/978-3-031-16281-7_21","SpikingNN",2023,"classification considered networks alternatives common efficiency computational considerably processing performance","0"
"10.1088/1674-1056/ac380b","SpikingNN",2022,"spiking multi model designed based biological networks fields work neural","0"
"10.1371/journal.pcbi.1002384","SpikingNN",2012,"interactions theoretically experimentally computational conditions current experiments networks additive spiking","0"
"10.1162/089976606775093882","SpikingNN",2006,"spiking groups synchronous present precision patterns conduction consists dependent cortical","46"
"10.3389/fnins.2020.00425","SpikingNN",2020,"functional individual spiking control generally populations networks representation generation context","0"
"10.1016/j.nancom.2018.06.001","SpikingNN",2018,"nanoelectronic interconnect architecture network building consumption scalability providing alternative high","1"
"10.3389/fnins.2023.1151949","SpikingNN",2023,"temporal extrastriate spatial proposes combines processes concatenated parallel versions","0"
"10.1109/IJCNN52387.2021.9533451","SpikingNN",2021,"classification performance methods generation significant spiking networks nature relatively usually","0"
"10.1109/COMCAS52219.2021.9629011","SpikingNN",2021,"automotive applications implementation generation represent networks artificial neural element robustness","1"
"10.1109/VLSI-TSA/VLSI-DAT57221.2023.10134319","SpikingNN",2023,"ternary model presents architecture networks constraints effective quantized realistic addition","0"
"10.1109/ISCAS51556.2021.9401194","SpikingNN",2021,"presented processor network efficient promising intelligent platforms possibility abilities learning","1"
"10.1016/j.neucom.2016.01.003","SpikingNN",2016,"applying computing activities memorizing addition stdp simulation increased events distinctive","0"
"10.1109/JXCDC.2019.2956112","SpikingNN",2019,"applications intelligence active artificial learning physical performance estimated metrics area","0"
"10.3389/fnins.2013.00212","SpikingNN",2013,"coding processing transformation recognition converting dimensional structures implemented vision networks","0"
"10.1109/JSTQE.2023.3240248","SpikingNN",2023,"recognition architecture photonic computation capability nature network attention difficulty limited","0"
"10.1109/72.991428","SpikingNN",2002,"demonstrate encoding computing information spiking multilayer learning coding successfully continuously","41"
"10.1109/ISCAS48785.2022.9937553","SpikingNN",2022,"elevated patterns varying networks neural challenging occurrence remains issues design","0"
"10.3389/fncom.2013.00162","SpikingNN",2013,"spiking correlations activity uncovering computational capabilities progress duration inherent expensive","1"
"10.1109/smacd.2019.8795234","SpikingNN",2019,"networks implemented spiking applications increasing numerous manufacturing problem hardware particular","0"
"10.1109/CIRA.2005.1554297","SpikingNN",2005,"structure environment learning dynamic dynamics proposes spiking network neural furthermore","0"
"10.1145/3316782.3321546","SpikingNN",2019,"concept analytical directly highlights opportunity processing generated personal approach response","1"
"10.1007/978-3-030-96993-6_48","SpikingNN",2022,"implementing creating networks spiking efficiency","0"
"10.1109/ISQED57927.2023.10129326","SpikingNN",2023,"encoding network information temporal power attention research based property conventional","0"
"10.1016/j.tcs.2007.06.017","SpikingNN",2007,"variables integer numerical differences quantities oscillating spiking increment x decrement","0"
"10.1038/s41598-019-49286-8","SpikingNN",2019,"activity temporal fluctuation distribution connections complexity simulation analysis function processing","3"
"10.1016/j.aej.2012.07.004","SpikingNN",2012,"products important quality control proposed enhancements learning increasing critical consumers","1"
"10.3390/electronics8101065","SpikingNN",2019,"network recognition present electrical biological properties integrate consisting simulator spiking","0"
"10.1016/S0893-6080(01)00056-9","SpikingNN",2001,"coding outputs timing computations extraction temporal patterns recurrent separation assumptions","0"
"10.1016/j.mex.2023.102157","SpikingNN",2023,"networks neural learning models dynamics complicated potential building center emergence","0"
"10.1023/A:1009611609606","SpikingNN",2000,"implementation multiplicative controllable structures stationary proposed model previously viable possibility","0"
"10.3389/fncom.2017.00104","SpikingNN",2017,"biological timing conduction desired existing fundamental processing communications considered computational","0"
"10.1109/LAB-RS.2008.24","SpikingNN",2008,"networks processing developing biologically scalable spiking simulations recognition understand usable","0"
"10.3390/bdcc7020110","SpikingNN",2023,"artificial spiking classification demonstrate generation networks remained practical alternative development","0"
"10.1088/1742-6596/1679/4/042001","SpikingNN",2020,"existing networks simulators network neural compares paper connection simulation irregular","0"
"10.1016/j.neucom.2005.11.023","SpikingNN",2006,"spiking characteristic biological networks neural efficiency constraints limitation backpropagation temporally","8"
"10.1109/TSMCB.2012.2200674","SpikingNN",2013,"network structures controller systems biological control facilitating dynamic information plasticity","3"
"10.3389/fncom.2019.00088","SpikingNN",2020,"environments proactive reactive organism evolutionary conditions variable structured provide inputs","1"
"10.1162/NECO_a_00501","SpikingNN",2013,"modeling construction connections applications simulated production activity simulation adaptation significant","0"
"10.3390/app131810092","SpikingNN",2023,"different artificial systems information form structures consumption system encoding supports","0"
"10.1088/1361-6439/ab235f","SpikingNN",2019,"characteristics artificial denoising incorporating biological fabricated memristors modelled potentiation suitable","1"
"10.1007/s00422-023-00956-x","SpikingNN",2023,"recognition efficiently spiking different objects computation performance networks challenges biological","1"
"10.1016/j.engappai.2006.05.007","SpikingNN",2006,"experiments network approach spiking computational controller learning systems new robotic","1"
"10.3390/s21093276","SpikingNN",2021,"network typical spiking computing architecture waveform analyses describes preprocessing inhibition","1"
"10.1007/s11432-021-3217-0","SpikingNN",2021,"connectivity inference computational activity connections mechanism operating essential processed reduction","1"
"10.1007/978-3-031-15934-3_30","SpikingNN",2022,"applications processing temporal compared lif recurrent computations communications efficient artificial","0"
"10.1007/978-3-030-04167-0_48","SpikingNN",2018,"distribution functional spiking structure modalities elucidating activity structures characteristics distributions","2"
"10.1109/SSCI50451.2021.9659539","SpikingNN",2021,"learning networks information biological plausible biologically approach processing neural circuits","0"
"10.1103/PhysRevE.77.036117","SpikingNN",2008,"regularity spiking oscillations network different correlated composed indicating occurrence intensity","2"
"10.1142/S0129065714400012","SpikingNN",2014,"converges approximations approximation coding active possible population present integrate locally","1"
"10.1117/12.2536462","SpikingNN",2019,"generation consisting active stability biological stable mathematical investigated consists passive","0"
"10.1109/IJCNN54540.2023.10191235","SpikingNN",2023,"recognition complex encoding consumption systems increasingly biological environmental critical temporal","0"
"10.1155/2019/7313414","SpikingNN",2019,"systems computational spiking sequential incorporating structural biological dynamic working consider","1"
"10.1109/FCCM48280.2020.00075","SpikingNN",2020,"","2"
"10.1016/j.neucom.2017.03.022","SpikingNN",2017,"structure computing active computational network cluster computations especially effective networks","2"
"10.1007/978-3-319-39552-4_6","SpikingNN",2016,"","0"
"10.1080/09528130600552888","SpikingNN",2006,"relative spiking learning performance representation internal biological individual developed workers","2"
"10.1016/j.procs.2014.08.064","SpikingNN",2014,"communication system consumption refractory conventional paradigm considered reliability information network","0"
"10.1109/IJCNN.2002.1007647","SpikingNN",2002,"conjunctions efficiently important networks design simultaneously irrespective constant conjunction","0"
"10.1016/j.clinph.2016.11.018","SpikingNN",2017,"","0"
"10.1016/j.epsr.2021.107416","SpikingNN",2021,"prediction electricity significantly occurrence level development control gradually government power","0"
"10.1007/s10827-009-0174-2","SpikingNN",2010,"networks partial approach learning present multi function potential explanation quality","0"
"10.1016/j.isci.2021.102880","SpikingNN",2021,"intelligence processed artificial statistical processing performance differences advances function structural","1"
"10.3389/frai.2022.680165","SpikingNN",2022,"spiking features developed pruning network neural learning information model classification","0"
"10.1109/ICCE56470.2023.10043551","SpikingNN",2023,"spiking construct model research analyze conventional consumption implementation compared network","0"
"10.1007/s11571-020-09572-y","SpikingNN",2020,"computational integration complex currents current external dynamics activity neurons","1"
"10.23919/chicc.2019.8866461","SpikingNN",2019,"network spiking neural software related processing interests responsible researchers learning","0"
"10.1109/ACCESS.2019.2921003","SpikingNN",2019,"biological simulate oscillation analytical function dynamics dimensional neuron neurons models","1"
"10.3389/fnins.2023.1127537","SpikingNN",2023,"spiking representation existing temporal location specifically based model demonstrate essential","0"
"10.3389/fnins.2021.654786","SpikingNN",2021,"biologically propagation computation computations compared networks dynamics special improved propose","1"
"10.1073/pnas.86.20.7871","SpikingNN",1989,"","0"
"10.1155/2014/180620","SpikingNN",2014,"controller network implementation spiking implement computational information process controlling present","0"
"10.1109/IJCNN.2007.4370930","SpikingNN",2007,"network characters consisting connections inhibitory model identify spiking structure active","7"
"10.1117/12.380586","SpikingNN",2000,"temporal capability constructing present applications findings biologically interaction potentials model","0"
"10.7554/eLife.73276","SpikingNN",2022,"bounding perturbations systems representations dimensional explanation remarkably requires graphically networks","0"
"10.1109/a-sscc48613.2020.9336139","SpikingNN",2020,"functions consumption artificial devices intelligent function observation activity spiking demonstrating","0"
"10.3390/biomimetics8030320","SpikingNN",2023,"connections networks dependent structural activity functional anatomical reproducibility simulation typically","0"
"10.5220/0007397303890394","SpikingNN",2019,"network motion presents approach pattern representation objective structure direction identify","1"
"10.1142/S0129065720500276","SpikingNN",2020,"coding network multilayer temporal form networks information firing carries order","25"
"10.1016/S0304-3940(97)00612-5","SpikingNN",1997,"scale temporal patterns network larger processed primary information estimated artificial","0"
"10.1109/DSD.2014.109","SpikingNN",2014,"computational cluster conventional biological networks comparison neural complex interconnected pattern","0"
"10.3934/Neuroscience.2016.4.385","SpikingNN",2016,"communication characteristics networks transmitting propagated receiving propagation network functions reliably","0"
"10.1006/inco.1999.2806","SpikingNN",1999,"spiking computational biological systems parameters compute functions activity considered connection","6"
"10.3389/fncom.2021.800875","SpikingNN",2022,"models prediction proposed different current combination computational simulating model activity","0"
"10.1007/978-3-030-86383-8_19","SpikingNN",2021,"biologically continuously progressing intentions demonstrate projected backpropagation projections inference certain","0"
"10.3389/fncom.2015.00144","SpikingNN",2015,"anticipation processing information system supporting synchronization structural central systems","0"
"10.1109/ICRoM54204.2021.9663521","SpikingNN",2021,"perform environment features extracted action policy outcome approaches holonomic control","0"
"10.1109/ACCESS.2021.3053280","SpikingNN",2021,"computing classification proposed simulation intelligence cognitive artificial simulating traditional network","2"
"10.1007/978-3-031-20837-9_17","SpikingNN",2022,"sequences simulated dataset capable proteins generating generation possibility techniques interest","0"
"10.1007/s11047-011-9288-3","SpikingNN",2012,"spiking emergence investigated synchronicity selection oscillate predefined establishes cluster frequency","0"
"10.1007/s11063-021-10669-6","SpikingNN",2022,"performance network normalization potential accuracy method transformed proposed biological methods","1"
"10.1007/978-3-319-13356-0_6","SpikingNN",2015,"patterns proposed recognition approach spatiotemporal driven precise limited association rule","0"
"10.3389/fnins.2021.635098","SpikingNN",2021,"functional components implement spiking experimental compact demonstrate computational directionality detection","1"
"10.1109/ISCAS.2005.1465142","SpikingNN",2005,"devices uses electron network neural identical consists oscillators constructed coupling","0"
"10.1109/CVPR52688.2022.00358","SpikingNN",2022,"reconstruction potential asynchronous spiking framework information temporal continuously dynamic","2"
"10.1007/978-3-319-59072-1_50","SpikingNN",2017,"stabilize spiking dynamically planning generate making action capabilities intrinsic difficult","0"
"10.1007/s00521-021-06824-8","SpikingNN",2022,"different selection optimization coefficients heuristic approach representation activity organisms spiking","0"
"10.1103/PhysRevApplied.19.064010","SpikingNN",2023,"spiking networks implementations device processing properties power parallelism computational emulation","0"
"10.1109/CVPR52729.2023.00762","SpikingNN",2023,"computing structures efficient artificial constructing model component systems biological networks","0"
"10.1142/S0129065796000816","SpikingNN",1996,"bayesian network context propagation primarily confidence attributes implements independent classifier","0"
"10.1155/2020/8851351","SpikingNN",2020,"selective classification spiking orientation electrophysiological orientations visual primary mechanism network","2"
"10.1016/j.neunet.2014.04.001","SpikingNN",2014,"processing connections dynamic determining processes temporal computational potentials capable","0"
"10.1007/978-3-319-26393-9_20","SpikingNN",2016,"spiking integrator networks computational advantages experimental experiment optimization network different","0"
"10.1371/journal.pone.0229083","SpikingNN",2020,"similarity network discovery learning computational computing spiking models values largely","0"
"10.1016/j.ins.2017.03.006","SpikingNN",2017,"functionality modelling existing percepts challenging necessary recognition classifying effective techniques","2"
"10.1109/ACCESS.2020.2990416","SpikingNN",2020,"consumption detection approaches energy networks network convolutional existing integrate dimensional","3"
"10.3389/fncom.2019.00055","SpikingNN",2019,"networks applications technical building artificial continuous stochastically potentials contrast discrete","3"
"10.1007/s11432-018-9607-8","SpikingNN",2019,"","0"
"10.1016/j.neucom.2005.11.013","SpikingNN",2006,"asynchronous operation networks signal power summation multiplication controlled function transconductance","1"
"10.1117/12.546560","SpikingNN",2003,"sorting technology important research electrode neural simultaneously ability activities dynamics","0"
"10.1109/APCCAS55924.2022.10090309","SpikingNN",2022,"efficiency required networks network operation proposed intelligence devices artificial multiplication","0"
"10.1109/ijcnn48605.2020.9207412","SpikingNN",2020,"approach implementation applications objective designing networks spiking deployment neural constraints","0"
"10.1088/1741-2552/ac3265","SpikingNN",2021,"stimulation controller activity suppression system control technology modulate implemented objective","0"
"10.1109/51.376754","SpikingNN",1995,"","2"
"10.1109/CBMI50038.2021.9461882","SpikingNN",2021,"disregarding selectively cognitive discrete behavioral specifically processing detection biological mechanism","0"
"10.1016/j.neucom.2006.11.029","SpikingNN",2007,"considerable adaptable demonstrative resulting architectures applications abstraction plausibility environment performance","18"
"10.1146/annurev.neuro.28.061604.135637","SpikingNN",2005,"activity internally generated modeling responses complex transient propagation active networks","7"
"10.1016/j.neunet.2019.08.019","SpikingNN",2019,"","0"
"10.3389/fnins.2023.1121592","SpikingNN",2023,"based systems potential number typically information inference coding results state","0"
"10.1109/TED.2022.3186274","SpikingNN",2022,"spiking efficiency reduction construct improvement significant simulation accurately calibrated validated","0"
"10.1109/TNNLS.2018.2875471","SpikingNN",2019,"discontinuous learning information modulated probability mechanism functions spiking networks normally","2"
"10.1109/TNN.2007.899623","SpikingNN",2007,"lateralization complex mechanisms neurophysiological presented superior simulate utilizing localization contralateral","2"
"10.1166/jnn.2019.17120","SpikingNN",2019,"proposed operation dependent networks artificial simulated terminal implemented transistor model","0"
"10.3389/fnins.2022.918793","SpikingNN",2022,"quantization spiking activation conversion precision techniques additional transmission temporal artificial","0"
"10.3390/e23010115","SpikingNN",2021,"generative network computational statistical analysis models neural synchronization dimensional component","0"
"10.1007/978-3-319-22053-6_29","SpikingNN",2015,"features firing processing mechanism spiking network constructed conductance integrate receptive","0"
"10.1145/3517343.3517345","SpikingNN",2022,"instability learning networks utilizing training regulated powerful neural developed resurgence","0"
"10.1109/ISOCC56007.2022.10031532","SpikingNN",2022,"simulation characteristics reflecting efficiently performance primitives construct automatically architecture classification","0"
"10.1109/CSO.2009.173","SpikingNN",2009,"mechanisms dynamic networks sequences learning recognizing intervals integration refractory dependent","0"
"10.1016/j.neunet.2022.06.036","SpikingNN",2022,"performance adaptive spiking mechanisms processing spatial discrete information temporal difficulties","1"
"10.1109/ISCAS46773.2023.10181510","SpikingNN",2023,"compared implementation adaptive recognition based recurrent exponential classification network number","0"
"10.1109/JSTQE.2019.2911565","SpikingNN",2019,"photonic vertical computational numerical recognition convergence consisting emitting spiking optical","19"
"10.1007/3-540-29344-2_40","SpikingNN",2006,"","0"
"10.1007/978-3-031-15934-3_60","SpikingNN",2022,"computational classification structure generation recognition","0"
"10.1109/TBCAS.2018.2868746","SpikingNN",2018,"implementation biological networks model original objectives solutions plausible significant efficient","1"
"10.1142/S0129065720500641","SpikingNN",2021,"systems distribution computational computation integrate evolution communication distributed proposed produced","0"
"10.3389/fnins.2018.00331","SpikingNN",2018,"temporal performance spatio networks backpropagation differentiable activity ascertaining encoding e.g.","74"
"10.1038/s42256-021-00388-x","SpikingNN",2021,"characteristics environmental consumption critical importance operating solution systems optimized similarly","7"
"10.3389/fnins.2020.00653","SpikingNN",2020,"learning training applications implementing alternative efficient conversion dependent unsupervised supervised","8"
"10.1016/j.compbiomed.2022.105888","SpikingNN",2022,"overlapping sorting proposed application activity techniques understand key convolutional implement","0"
"10.1016/j.neucom.2011.12.010","SpikingNN",2012,"generalisation proposed capability compact state configured static dynamic response synapses","0"
"10.1007/978-3-319-70136-3_83","SpikingNN",2017,"architecture computational biological system model neural interconnections routing highlights efficient","0"
"10.1109/MetroXRAINE54828.2022.9967583","SpikingNN",2022,"network floating experimental characterization technology spiking standard implemented device process","0"
"10.1088/0954-898X/2/3/003","SpikingNN",1991,"structure variation modulated temporal current conditions realistic conversion discussed cortical","2"
"10.1109/TC.2016.2595580","SpikingNN",2017,"proposed learning reinforcement hardware implemented potential work propose structure networks","0"
"10.1007/s11571-023-09989-1","SpikingNN",2023,"temporal prediction responses significantly naturalistic dynamic correlations activities convolutional computational","0"
"10.1016/j.neucom.2004.10.111","SpikingNN",2005,"learning network connection structure approach spiking connections process unsupervised input","2"
"10.1145/3156346.3156350","SpikingNN",2017,"networks automata accumulation potential current formalisation spiking propose different number","0"
"10.3389/fnins.2022.850932","SpikingNN",2022,"learning performance proposed networks based consumption current including promising artificial","0"
"10.1109/ACCESS.2022.3209671","SpikingNN",2022,"classification convolution dynamic computational structures spatio efficiency questionable efficacy","0"
"10.1007/s00521-020-04752-7","SpikingNN",2020,"model empirically parameters determined network particular iterative invariable biological inconsistent","1"
"10.1007/s11071-015-2190-2","SpikingNN",2015,"perturbations classification ability existing application artificial robustness network important distribution","1"
"10.1162/NECO_a_00306","SpikingNN",2012,"information correcting capable individual patterns network partial completing present continuous","0"
"10.1016/j.ins.2022.11.162","SpikingNN",2023,"recognition computing functional developing artificial appropriate development significant operation intelligent","0"
"10.1134/S2635167622010050","SpikingNN",2022,"networks artificial promising spiking devices efficiency cognitive solving increase structures","0"
"10.1109/TCYB.2018.2871144","SpikingNN",2020,"inference implement computational underpin solution models problems network hmms unclear","0"
"10.1109/PDP2018.2018.00110","SpikingNN",2018,"connectivity simulator intra exponentially scaling experimental implications simulation dimensional frequency","0"
"10.1109/ICIP46576.2022.9897264","SpikingNN",2022,"perception mechanisms vision biological pathways iterative reconstruction biologically contrast individual","0"
"10.1109/JPROC.2023.3308088","SpikingNN",2023,"learning backpropagation efficient develop inspiration networks place workings future provide","0"
"10.1109/ISCA.2018.00033","SpikingNN",2018,"networks supports logic directly computational replicating computing development inter features","0"
"10.1016/j.chaos.2021.110890","SpikingNN",2021,"consisting spiking constructive maintaining external particular memristive demonstrated dynamic specifically","1"
"10.3934/dcds.2010.28.1555","SpikingNN",2010,"stable underlying function dissipation unstable networks heterogeneous pattern interactions evolution","0"
"10.1109/ijcnn48605.2020.9206846","SpikingNN",2020,"networks reinforcement learning capabilities consumption control intelligence systems functionally information","1"
"10.1126/sciadv.aaz2747","SpikingNN",2020,"stimulation entrainment networks fields activity extracellular influence neural potential therapeutic","0"
"10.3390/mi14071353","SpikingNN",2023,"backpropagation classification convolutional performance based techniques specifically sequence effective configuration","0"
"10.1109/eiconrus.2019.8657210","SpikingNN",2019,"transmission information interaction organism electronic system devices processing storing spiking","0"
"10.1088/1741-2560/9/2/026024","SpikingNN",2012,"estimation engineering deterministic presents parameter spiking generalized evolution transmission discretized","0"
"10.3390/mi14010203","SpikingNN",2023,"consumption optical network existing implementation characteristics spatiotemporal coding prediction especially","0"
"10.1016/j.biosystems.2006.05.019","SpikingNN",2007,"vertices subset corresponding pattern mathematical presents framework dynamics dependent correspond","0"
"10.5573/JSTS.2018.18.1.065","SpikingNN",2018,"learning projective receptive network current biological dependent proposes restoring operations","0"
"10.1109/JSSC.2023.3270442","SpikingNN",2023,"encoding neural computing compared decomposition proposed efficiency increase condition addition","0"
"10.3390/e24040455","SpikingNN",2022,"learning performance networks proposed consumption current presented promising artificial neural","1"
"10.1109/TNNLS.2015.2399491","SpikingNN",2015,"network model backpropagation learning propose hardware implementation existing modifying method","6"
"10.1109/ICIP42928.2021.9506331","SpikingNN",2021,"recognition vision artificial networks neural utilizes combination processing evidence suggests","0"
"10.1029/2005WR004317","SpikingNN",2006,"modeling model network temporal modular layer spiking neural performance studies","1"
"10.1109/TCYB.2022.3227363","SpikingNN",2022,"recognition methods proposed model network continuous environment operation production electrical","0"
"10.1016/j.engappai.2021.104362","SpikingNN",2021,"controller generation processing encoding artificial information controlling construct application proposed","0"
"10.1007/s41965-022-00110-9","SpikingNN",2022,"systems system application implemented propose parity applications neural found time","0"
"10.1109/LED.2022.3149029","SpikingNN",2022,"structure present network devices hardware work device capacitor developed layer","1"
"10.1016/j.neunet.2019.08.016","SpikingNN",2019,"networks learning spiking connected classification performance demonstrated completing features locally","8"
"10.3389/fncom.2014.00104","SpikingNN",2014,"network statistics consistent iterative generations generation approximations variability potentials action","0"
"10.1109/IEMBS.1991.684537","SpikingNN",1991,"","0"
"10.4077/CJP.2010.AMM039","SpikingNN",2010,"developmental activity external network capabilities simulation scalable features presence characterized","0"
"10.1007/978-3-030-19311-9_14","SpikingNN",2019,"biological continuous spiking models information consider relation computational generally ability","0"
"10.1016/j.jtbi.2016.09.007","SpikingNN",2016,"neural synchronous synchronization performance network spiking neurological oscillations diseases particularly","0"
"10.4230/LIPIcs.ESA.2019.57","SpikingNN",2019,"spiking potential measuring probabilistic implemented consider sufficiently discrete networks effect","0"
"10.1016/j.neunet.2009.06.038","SpikingNN",2009,"features integrated evolutionary connectionist parameters configurations optimization representation continuous representations","9"
"10.1007/s12559-022-10034-2","SpikingNN",2023,"propagation structural activity spiking heterogeneity cognitive stimulation transcranial performance actual","2"
"10.1371/journal.pone.0115620","SpikingNN",2015,"reinforcement observations dimensional spiking learning partially observable understanding theoretical action","3"
"10.1109/biocas.2019.8918992","SpikingNN",2019,"memristive implementations processing integrate efficient underlying constraints typically intrinsic technologies","0"
"10.1142/S0129065796000695","SpikingNN",1996,"individual recognition combining present methods correlations separation definition dynamic generate","0"
"10.1103/PhysRevE.107.024306","SpikingNN",2023,"dynamics different spiking conditions heterogeneous physiological emergent individual activity function","0"
"10.1016/S0375-9601(98)00089-9","SpikingNN",1998,"network neural environment advance method theoretic information involves process pertinent","0"
"10.1016/j.isprsjprs.2022.03.021","SpikingNN",2022,"classification learning resistance sequences supervised generalization convolution present components application","0"
"10.1109/CIT/IUCC/DASC/PICOM.2015.79","SpikingNN",2015,"spiking implementation possible simulator simulation large scale present work nest","0"
"10.1007/978-3-319-99626-4_17","SpikingNN",2018,"temporal relationships locations presents spatio spiking approach component considering electroencephalographic","0"
"10.1016/S0925-2312(01)00460-X","SpikingNN",2001,"observations neurophysiological extension modeling dependent computational importance properties mechanisms spiking","3"
"10.1109/SysCon53073.2023.10131076","SpikingNN",2023,"model implementation efficiency accuracy presents proposed negligible power percent networks","0"
"10.1109/JETCAS.2019.2952642","SpikingNN",2019,"inference connections connectivity constraints transmission communication backpropagation training generalization instance","1"
"10.1016/S0928-4257(97)81432-5","SpikingNN",1996,"activity experimentally observed proposed patterns structural aspects dynamical investigated theory","4"
"10.1109/ISCAS51556.2021.9401377","SpikingNN",2021,"spiking frequency system spatial decoding network distinguish textures sensors tactile","0"
"10.1109/IJCNN.2007.4370937","SpikingNN",2007,"frequency dependent general timing timings based form common small time","0"
"10.1016/j.jphysparis.2013.03.001","SpikingNN",2013,"lecture based given school paper distributions distribution stationary generalized constraints","0"
"10.1093/ietele/e89-c.11.1637","SpikingNN",2006,"spiking network integrate operation unit type discussed relation relative processing","3"
"10.1109/ACCESS.2022.3170579","SpikingNN",2022,"circuits consists analog signal networks asynchronously continuous peripheral biological efficiency","2"
"10.1109/ISCAS.2007.378290","SpikingNN",2007,"complex classifying present implementations existing classification development capabilities implementation effective","3"
"10.1007/s11432-017-9379-4","SpikingNN",2018,"","1"
"10.1016/j.chaos.2020.110061","SpikingNN",2020,"different external coupling spiking resting network amplitudes complex partially bistable","2"
"10.3389/fncir.2011.00008","SpikingNN",2011,"activity correlations spiking function populations propagated propagation central particularly","0"
"10.1109/ICCWAMTIP56608.2022.10016487","SpikingNN",2022,"causality objects limitations correlation intelligence mining artificial mechanism beings implementation","0"
"10.3390/app12083841","SpikingNN",2022,"prediction achievement experimental evolutionary educational important mining teaching students lecturers","0"
"10.1016/j.micpro.2004.08.012","SpikingNN",2005,"present flexibility performance computing networks evolving platform spiking adaptivity applications","4"
"10.3389/fnins.2019.00625","SpikingNN",2019,"framework convolutional efficient simulation artificial networks intelligence existing practically counterparts","12"
"10.1145/3489517.3530457","SpikingNN",2022,"conversion process processor present efficient networks architecture improved implementation training","1"
"10.1371/journal.pone.0182501","SpikingNN",2017,"criticality activity variation measured irregularity support function understanding conceptual organization","1"
"10.1007/978-3-030-20454-9_29","SpikingNN",2020,"temporal characteristics emulation implementation based programmable controller processor extending generated","0"
"10.1109/WACV56688.2023.00526","SpikingNN",2023,"optimizations constraints applications vision networks neural power critical emerging constrained","0"
"10.1103/PhysRevE.89.052117","SpikingNN",2014,"computational connectivity understanding influence central simultaneously responding successfully characterize statistical","0"
"10.1109/JSEN.2021.3098013","SpikingNN",2021,"learning processing spiking throughput inference potential dynamic formance present framework","0"
"10.1109/IJCNN52387.2021.9534283","SpikingNN",2021,"network process training performance learning significantly generation biological networks counterparts","0"
"10.1109/TNNLS.2021.3134792","SpikingNN",2023,"systems spiking mechanism models prediction computing composed proposes variant consisting","2"
"10.1109/ijcnn48605.2020.9206752","SpikingNN",2020,"requiring present simulator programming maintainer complexity implementation interfaces possible designing","0"
"10.1109/TNNLS.2015.2509479","SpikingNN",2017,"encoding recognition temporal networks dependent potentials appropriate spiking spatiotemporal precisely","2"
