,paper_id,keyword
29078,10.1109/TBCAS.2018.2834558,Event-based imaging
29079,10.1109/TBCAS.2018.2834558,neuromorphic hardware
29080,10.1109/TBCAS.2018.2834558,neuromorphic vision
29081,10.1109/TBCAS.2018.2834558,optical
29082,10.1109/TBCAS.2018.2834558,flow
29083,10.1109/TBCAS.2018.2834558,spiking neural network
29084,10.1016/j.jneumeth.2004.11.013,neural circuits
29085,10.1016/j.jneumeth.2004.11.013,spike trains
29086,10.1016/j.jneumeth.2004.11.013,connectivity identification
29087,10.1016/j.jneumeth.2004.11.013,network
29088,10.1016/j.jneumeth.2004.11.013,modeling
29089,10.1016/j.jneumeth.2004.11.013,ID DIRECTED TRANSFER-FUNCTION
29090,10.1016/j.jneumeth.2004.11.013,CAUSAL RELATIONS
29091,10.1016/j.jneumeth.2004.11.013,MODEL
29092,10.1016/j.jneumeth.2004.11.013,IDENTIFICATION;
29093,10.1016/j.jneumeth.2004.11.013,SYSTEMS
29094,10.1016/j.jneumeth.2004.11.013,TRAINS
29095,10.3934/dcdss.2020374,SYSTEMS
29096,10.3934/dcdss.2020374,TRAINS
29097,10.3390/pr9050733,membrane computing
29098,10.3390/pr9050733,spiking neural P systems
29099,10.3390/pr9050733,artificial neural
29100,10.3390/pr9050733,networks
29101,10.3390/pr9050733,spiking neural membrane computing models
29102,10.3390/pr9050733,Turing universality
29103,10.3390/pr9050733,ID P SYSTEMS
29104,10.3390/pr9050733,FAULT-DIAGNOSIS
29105,10.3390/pr9050733,RULES
29106,10.3390/pr9050733,POWER
29107,10.3390/pr9050733,POLARIZATIONS
29108,10.3390/pr9050733,ALGORITHM
29109,10.1109/FUZZ-IEEE55066.2022.9882864,spiking neural network
29110,10.1109/FUZZ-IEEE55066.2022.9882864,parameter uncertainty
29111,10.1109/FUZZ-IEEE55066.2022.9882864,prediction interval;
29112,10.1109/FUZZ-IEEE55066.2022.9882864,interpretability
29113,10.1109/FUZZ-IEEE55066.2022.9882864,anomaly detection
29114,10.1109/FUZZ-IEEE55066.2022.9882864,ID CONDITION-BASED MAINTENANCE
29115,10.1109/FUZZ-IEEE55066.2022.9882864,NEURONS
29116,10.1109/FUZZ-IEEE55066.2022.9882864,SYSTEMS
29117,10.1109/FUZZ-IEEE55066.2022.9882864,BOUNDS
29118,10.1007/s00521-008-0187-1,Spiking neural networks
29119,10.1007/s00521-008-0187-1,Acrobot
29120,10.1007/s00521-008-0187-1,LQR
29121,10.1007/s00521-008-0187-1,Evolution
29122,10.1007/s00521-008-0187-1,ID CIRCUITS
29123,10.1007/978-3-319-46672-9_7,ID CIRCUITS
29124,10.1109/ISCAS48785.2022.9937294,Metaplasticity
29125,10.1109/ISCAS48785.2022.9937294,Continual learning
29126,10.1109/ISCAS48785.2022.9937294,Spiking Neural Network
29127,10.1109/ISCAS48785.2022.9937294,neural
29128,10.1109/ISCAS48785.2022.9937294,network architecture
29129,10.1109/ISCAS48785.2022.9937294,low precision
29130,10.1109/ISCAS48785.2022.9937294,ID NEURAL-NETWORKS
29131,10.3389/fnins.2016.00508,spiking neural network
29132,10.3389/fnins.2016.00508,deep neural network
29133,10.3389/fnins.2016.00508,backpropagation;
29134,10.3389/fnins.2016.00508,neuromorphic
29135,10.3389/fnins.2016.00508,DVS
29136,10.3389/fnins.2016.00508,MNIST
29137,10.3389/fnins.2016.00508,N-MNIST
29138,10.1109/ICICTA.2009.13,spking neural network
29139,10.1109/ICICTA.2009.13,Iris data
29140,10.1109/ICICTA.2009.13,classification
29141,10.1109/ICICTA.2009.13,ID NEURONS
29142,10.1109/ICASSP43922.2022.9746630,spiking neural networks
29143,10.1109/ICASSP43922.2022.9746630,siamese neural networks
29144,10.1109/ICASSP43922.2022.9746630,event-based computing;
29145,10.1109/ICASSP43922.2022.9746630,sparse coding
29146,10.1007/978-3-031-15934-3_43,Brain-computer interface
29147,10.1007/978-3-031-15934-3_43,Spiking neural network
29148,10.1007/978-3-031-15934-3_43,Brain-inspired
29149,10.1007/978-3-031-15934-3_43,intelligence
29150,10.1007/978-3-031-15934-3_43,Data augmentation
29151,10.1145/3357254.3357264,Sound Signals Recognition
29152,10.1145/3357254.3357264,Spiking Neural Networks
29153,10.1145/3357254.3357264,Hodgkin-Huxley
29154,10.1145/3357254.3357264,Neuron
29155,10.1145/3357254.3357264,Spike-timing-dependent Plasticity
29156,10.1145/3357254.3357264,ID MODEL
29157,10.1145/3357254.3357264,NETWORKS
29158,10.1109/JSTQE.2019.2927582,Neuromorphic photonics
29159,10.1109/JSTQE.2019.2927582,photonic integrated circuits
29160,10.1109/JSTQE.2019.2927582,photonic neural
29161,10.1109/JSTQE.2019.2927582,networks
29162,10.1109/JSTQE.2019.2927582,excitable lasers
29163,10.1109/JSTQE.2019.2927582,spiking neural networks
29164,10.1109/JSTQE.2019.2927582,ID EXCITABILITY
29165,10.1117/12.808378,ID EXCITABILITY
29166,"['10.1007/s13042-021-01500-8', 'EA JAN 2022']",Spiking neural networks
29167,"['10.1007/s13042-021-01500-8', 'EA JAN 2022']",Supervised learning
29168,"['10.1007/s13042-021-01500-8', 'EA JAN 2022']",Spike train
29169,"['10.1007/s13042-021-01500-8', 'EA JAN 2022']",Spike
29170,"['10.1007/s13042-021-01500-8', 'EA JAN 2022']",optimization mechanism
29171,"['10.1007/s13042-021-01500-8', 'EA JAN 2022']",ID BACKPROPAGATION
29172,"['10.1007/s13042-021-01500-8', 'EA JAN 2022']",PLASTICITY
29173,"['10.1007/s13042-021-01500-8', 'EA JAN 2022']",NEURONS
29174,10.1007/s10827-010-0288-6,Spiking neural network
29175,10.1007/s10827-010-0288-6,Synaptic event
29176,10.1007/s10827-010-0288-6,Izhikevich
29177,10.1007/s10827-010-0288-6,ID DRIVEN SIMULATION
29178,10.1007/s10827-010-0288-6,NEURONS
29179,10.1007/s10827-010-0288-6,INTEGRATION
29180,10.1007/s10827-010-0288-6,MODEL
29181,10.1109/ISCAS48785.2022.9937662,spiking neural networks
29182,10.1109/ISCAS48785.2022.9937662,in-memory computing
29183,10.1109/ISCAS48785.2022.9937662,analog memory;
29184,10.1109/ISCAS48785.2022.9937662,neuromorcphic engineering
29185,10.1016/j.neunet.2009.08.010,Spiking neural networks
29186,10.1016/j.neunet.2009.08.010,Probabilistic modelling
29187,10.1016/j.neunet.2009.08.010,Quantum inspired
29188,10.1016/j.neunet.2009.08.010,evolutionary algorithm
29189,10.1016/j.neunet.2009.08.010,Classification
29190,10.1016/j.neunet.2009.08.010,Computational neurogenetic
29191,10.1016/j.neunet.2009.08.010,models
29192,10.1016/j.neunet.2009.08.010,ID NETWORKS
29193,10.2174/1574893615999200425230713,Action potentials
29194,10.2174/1574893615999200425230713,spike-timing
29195,10.2174/1574893615999200425230713,spiking neural networks
29196,10.2174/1574893615999200425230713,biological
29197,10.2174/1574893615999200425230713,neural networks
29198,10.2174/1574893615999200425230713,supervised learning
29199,10.2174/1574893615999200425230713,synaptic delay plasticity
29200,10.2174/1574893615999200425230713,ID PATTERN-RECOGNITION
29201,10.2174/1574893615999200425230713,CLASSIFICATION
29202,10.2174/1574893615999200425230713,BACKPROPAGATION
29203,10.2174/1574893615999200425230713,IMPLEMENTATION;
29204,10.2174/1574893615999200425230713,DISTURBANCES
29205,10.2174/1574893615999200425230713,PRECISION
29206,10.2174/1574893615999200425230713,ALGORITHM
29207,10.2174/1574893615999200425230713,RESUME
29208,10.2174/1574893615999200425230713,TRAINS
29209,10.2174/1574893615999200425230713,MODEL
29210,10.1109/IJCNN54540.2023.10191905,Neural prosthesis
29211,10.1109/IJCNN54540.2023.10191905,spiking neural network
29212,10.1109/IJCNN54540.2023.10191905,non-linear dynamics
29213,10.1109/IJCNN54540.2023.10191905,chimera
29214,10.1109/IJCNN54540.2023.10191905,state
29215,10.1109/IJCNN54540.2023.10191905,ergodic sequential logic
29216,10.1109/IJCNN54540.2023.10191905,field programmable gate array (FPGA)
29217,10.1109/ITC-CSCC52171.2021.9501427,state
29218,10.1109/ITC-CSCC52171.2021.9501427,ergodic sequential logic
29219,10.1109/ITC-CSCC52171.2021.9501427,field programmable gate array (FPGA)
29220,10.3390/molecules28031342,machine learning
29221,10.3390/molecules28031342,in silico toxicity prediction
29222,10.3390/molecules28031342,molecular fingerprints;
29223,10.3390/molecules28031342,spiking neural networks
29224,10.3390/molecules28031342,ID RANDOM FOREST
29225,10.3390/molecules28031342,MACHINE
29226,10.3390/molecules28031342,MODEL
29227,10.3390/molecules28031342,NEURONS
29228,10.3390/molecules28031342,CLASSIFICATION
29229,10.3390/molecules28031342,OPTIMIZATION;
29230,10.3390/molecules28031342,REGRESSION
29231,10.3390/molecules28031342,NETWORKS
29232,10.3390/molecules28031342,NMDA
29233,10.3390/molecules28031342,AMPA
29234,10.1109/ijcnn48605.2020.9207075,Spiking Neural Network
29235,10.1109/ijcnn48605.2020.9207075,SNN
29236,10.1109/ijcnn48605.2020.9207075,Convolution
29237,10.1109/ijcnn48605.2020.9207075,STDP
29238,10.1109/ijcnn48605.2020.9207075,Segmentation
29239,10.1109/ijcnn48605.2020.9207075,ID FEATURES
29240,10.3390/make5030052,auxiliary learning
29241,10.3390/make5030052,spiking neural networks
29242,10.3390/make5030052,implicit differentiation
29243,10.3390/make5030052,ID CLASSIFICATION
29244,10.3390/make5030052,LOIHI
29245,10.1007/978-3-030-01418-6_28,Spiking neurons
29246,10.1007/978-3-030-01418-6_28,LSTM
29247,10.1007/978-3-030-01418-6_28,Recurrent neural networks
29248,10.1007/978-3-030-01418-6_28,Supervised learning;
29249,10.1007/978-3-030-01418-6_28,Reinforcement learning
29250,10.1007/978-3-030-30487-4_28,SNN
29251,10.1007/978-3-030-30487-4_28,CSNN
29252,10.1007/978-3-030-30487-4_28,Bio-inspired neural networks
29253,10.1007/978-3-030-30487-4_28,Object classification;
29254,10.1007/978-3-030-30487-4_28,Unsupervised learning
29255,10.1007/978-3-030-30487-4_28,Supervised learning
29256,10.1007/978-3-030-30487-4_28,ReSuMe
29257,10.1007/978-3-030-30487-4_28,STDP
29258,10.1007/978-3-030-30487-4_28,ID MODEL
29259,"['10.1007/978-3-319-68600-4_28', 'PN I']",Spiking neurons
29260,"['10.1007/978-3-319-68600-4_28', 'PN I']",Evolutionary neural networks
29261,"['10.1007/978-3-319-68600-4_28', 'PN I']",Recurrent networks;
29262,"['10.1007/978-3-319-68600-4_28', 'PN I']",Information theory
29263,"['10.1007/978-3-319-68600-4_28', 'PN I']",Information bottleneck
29264,10.3389/fncom.2014.00123,neural variability
29265,10.3389/fncom.2014.00123,chaotic networks
29266,10.3389/fncom.2014.00123,neural excitability
29267,10.3389/fncom.2014.00123,network
29268,10.3389/fncom.2014.00123,dynamics
29269,10.3389/fncom.2014.00123,spiking stimulus responses
29270,10.3389/fncom.2014.00123,ID CORTICAL CIRCUITS
29271,10.3389/fncom.2014.00123,POPULATION
29272,10.3389/fncom.2014.00123,PATTERNS
29273,10.3389/fncom.2014.00123,INFORMATION
29274,10.3389/fncom.2014.00123,CORTEX
29275,10.3389/fncom.2014.00123,STATE
29276,10.1016/j.neucom.2016.09.093,Spiking neural network
29277,10.1016/j.neucom.2016.09.093,Colour opponent
29278,10.1016/j.neucom.2016.09.093,Visual pathways
29279,10.1016/j.neucom.2016.09.093,Spike lime
29280,10.1016/j.neucom.2016.09.093,dependent learning
29281,10.1016/j.neucom.2016.09.093,FPGA implementation
29282,10.1016/j.neucom.2016.09.093,ID INFORMATION-THEORY
29283,10.1016/j.neucom.2016.09.093,MODEL
29284,10.1016/j.neucom.2016.09.093,NEURONS
29285,10.1016/j.neucom.2016.09.093,RECOGNITION
29286,10.1109/icassp40776.2020.9053412,Spiking Neural Networks
29287,10.1109/icassp40776.2020.9053412,Voice Activity Detection
29288,10.1109/icassp40776.2020.9053412,Power Efficiency;
29289,10.1109/icassp40776.2020.9053412,Backpropagation
29290,10.1109/icassp40776.2020.9053412,Neuromorphic Microchips
29291,10.1109/icassp40776.2020.9053412,ID OPTIMIZATION
29292,10.7498/aps.63.080503,ID OPTIMIZATION
29293,10.1142/S0129065712500141,Stochastic spiking neural networks
29294,10.1142/S0129065712500141,neural networks
29295,10.1142/S0129065712500141,signal processing;
29296,10.1142/S0129065712500141,hardware implementation
29297,10.1142/S0129065712500141,Gabor filters
29298,10.1142/S0129065712500141,ID TRAINING ALGORITHM
29299,10.1142/S0129065712500141,PATTERN-ANALYSIS
29300,10.1142/S0129065712500141,MODEL
29301,10.1142/S0129065712500141,NEURONS
29302,10.1142/S0129065712500141,FPGA;
29303,10.1142/S0129065712500141,CLASSIFICATION
29304,10.1142/S0129065712500141,PREDICTION
29305,10.1142/S0129065712500141,FREQUENCY
29306,10.1007/978-3-662-48386-2_59,Photovoltaic system
29307,10.1007/978-3-662-48386-2_59,Spiking neural network
29308,10.1007/978-3-662-48386-2_59,Similar day selection
29309,10.1007/978-3-662-48386-2_59,algorithm
29310,10.1007/978-3-662-48386-2_59,Power generation forecasting
29311,10.1007/978-3-662-48386-2_59,ID NEURONS
29312,10.1016/S0893-6080(01)00080-6,spiking neurons
29313,10.1016/S0893-6080(01)00080-6,integrate-and-fire units
29314,10.1016/S0893-6080(01)00080-6,delays
29315,10.1016/S0893-6080(01)00080-6,neural architecture;
29316,10.1016/S0893-6080(01)00080-6,nonlinear function approximation
29317,10.1109/ICECS53924.2021.9665453,nonlinear function approximation
29318,10.3389/fncom.2016.00132,bioinspired ANNs
29319,10.3389/fncom.2016.00132,neural signatures
29320,10.3389/fncom.2016.00132,subcellular plasticity;
29321,10.3389/fncom.2016.00132,multicoding
29322,10.3389/fncom.2016.00132,local contextualization
29323,10.3389/fncom.2016.00132,signature neural network
29324,10.3389/fncom.2016.00132,spiking
29325,10.3389/fncom.2016.00132,neuron
29326,10.3389/fncom.2016.00132,ID WINNERLESS COMPETITION
29327,10.3389/fncom.2016.00132,PATTERN-ANALYSIS
29328,10.3389/fncom.2016.00132,MODEL
29329,10.3389/fncom.2016.00132,INFORMATION
29330,10.3389/fncom.2016.00132,DYNAMICS;
29331,10.3389/fncom.2016.00132,SPIKES
29332,10.3389/fncom.2016.00132,GENERATION
29333,10.3389/fncom.2016.00132,PLASTICITY
29334,10.3389/fncom.2016.00132,PREDICTION
29335,10.3389/fncom.2016.00132,CORTEX
29336,10.1117/12.343072,spiking neural networks
29337,10.1117/12.343072,pulse-coded neural networks
29338,10.1117/12.343072,neurochip;
29339,10.1117/12.343072,neurocomputer
29340,10.1117/12.343072,neuro-accelerator
29341,10.1117/12.343072,ID VISUAL-CORTEX
29342,10.1117/12.343072,OSCILLATIONS
29343,10.1117/12.343072,CAT
29344,10.1109/IEEECONF56349.2022.10051999,Spiking Neural Network
29345,10.1109/IEEECONF56349.2022.10051999,STDP
29346,10.1109/IEEECONF56349.2022.10051999,Digit Recognition
29347,10.1109/IEEECONF56349.2022.10051999,Temporal Coding;
29348,10.1109/IEEECONF56349.2022.10051999,Machine Learning
29349,10.3390/brainsci13020319,spiking neural network
29350,10.3390/brainsci13020319,backpropagation
29351,10.3390/brainsci13020319,Sigma-Delta ADC
29352,10.3390/brainsci13020319,neural
29353,10.3390/brainsci13020319,encoding
29354,10.3390/brainsci13020319,pattern recognition
29355,10.1109/TNNLS.2017.2726060,encoding
29356,10.1109/TNNLS.2017.2726060,pattern recognition
29357,10.1007/978-3-319-92537-0_6,Spiking Neural Network
29358,10.1007/978-3-319-92537-0_6,Spiking neuron
29359,10.1007/978-3-319-92537-0_6,Evolutionary algorithm;
29360,10.1007/978-3-319-92537-0_6,Tournament Selection
29361,10.1007/978-3-319-92537-0_6,Hyperparameter
29362,10.1145/3195106.3195115,Hierarchical spiking neural network
29363,10.1145/3195106.3195115,brain-inspired
29364,10.1145/3195106.3195115,unsupervised
29365,10.1145/3195106.3195115,learning
29366,10.1145/3195106.3195115,STDP rule
29367,10.1145/3195106.3195115,image classification
29368,10.1145/3195106.3195115,ID TIMING-DEPENDENT PLASTICITY
29369,10.1145/3195106.3195115,OBJECT
29370,10.1145/3195106.3195115,FEATURES
29371,10.1016/j.ijleo.2018.11.113,Edge detection
29372,10.1016/j.ijleo.2018.11.113,Infrared image
29373,10.1016/j.ijleo.2018.11.113,Spiking neural network
29374,10.1016/j.ijleo.2018.11.113,ID SPIKING NEURAL-NETWORK
29375,10.1007/s10827-011-0327-y,Stochastic network
29376,10.1007/s10827-011-0327-y,Linear integrate-and-fire neurons
29377,10.1007/s10827-011-0327-y,Event-based
29378,10.1007/s10827-011-0327-y,model
29379,10.1007/s10827-011-0327-y,Event-based simulation
29380,10.1007/s10827-011-0327-y,ID 1ST HITTING TIME
29381,10.1007/s10827-011-0327-y,EXACT SIMULATION
29382,10.1007/s10827-011-0327-y,FIRE MODELS
29383,10.1007/s10827-011-0327-y,NEURONS
29384,10.1016/0165-0270(94)90155-4,MULTIUNIT SPIKE TRAIN
29385,10.1016/0165-0270(94)90155-4,SPIKE DISCRIMINATION
29386,10.1016/0165-0270(94)90155-4,EXTRACELLULAR RECORDING;
29387,10.1016/0165-0270(94)90155-4,COCHLEAR NUCLEUS
29388,10.1016/0165-0270(94)90155-4,NEURAL NETWORK
29389,10.1016/0165-0270(94)90155-4,ART-2
29390,10.1016/0165-0270(94)90155-4,ID DORSAL COCHLEAR NUCLEUS
29391,10.1016/0165-0270(94)90155-4,UNSUPERVISED WAVEFORM CLASSIFICATION;
29392,10.1016/0165-0270(94)90155-4,SOFTWARE-BASED SYSTEM
29393,10.1016/0165-0270(94)90155-4,NEUROELECTRIC DATA
29394,10.1016/0165-0270(94)90155-4,AUDITORY MIDBRAIN
29395,10.1016/0165-0270(94)90155-4,REAL-TIME;
29396,10.1016/0165-0270(94)90155-4,RECORDINGS
29397,10.1016/0165-0270(94)90155-4,IMPLEMENTATION
29398,10.1016/0165-0270(94)90155-4,RECOGNITION
29399,10.1016/0165-0270(94)90155-4,PATTERNS
29400,10.1109/ACCESS.2022.3182719,Neurons
29401,10.1109/ACCESS.2022.3182719,Biological neural networks
29402,10.1109/ACCESS.2022.3182719,Hardware
29403,10.1109/ACCESS.2022.3182719,Biological system
29404,10.1109/ACCESS.2022.3182719,modeling
29405,10.1109/ACCESS.2022.3182719,Mathematical models
29406,10.1109/ACCESS.2022.3182719,Computational modeling
29407,10.1109/ACCESS.2022.3182719,Field
29408,10.1109/ACCESS.2022.3182719,programmable gate arrays
29409,10.1109/ACCESS.2022.3182719,Spiking neural network (SNN)
29410,10.1109/ACCESS.2022.3182719,Izhikevich
29411,10.1109/ACCESS.2022.3182719,model
29412,10.1109/ACCESS.2022.3182719,discrete cosine transform (DCT)
29413,10.1109/ACCESS.2022.3182719,elegant pairing
29414,10.1007/978-3-319-40663-3_76,Spiking neural network
29415,10.1007/978-3-319-40663-3_76,Rate code
29416,10.1007/978-3-319-40663-3_76,Temporal code
29417,10.1007/978-3-319-40663-3_76,Polychronization;
29418,10.1007/978-3-319-40663-3_76,Chaotic neural network
29419,10.1007/978-3-319-40663-3_76,Neural network self-organization
29420,10.1007/978-3-319-40663-3_76,ID SPIKING NEURAL-NETWORKS
29421,10.1145/3203217.3203231,forest fire detection
29422,10.1145/3203217.3203231,spiking neural networks
29423,10.1145/3203217.3203231,detection model
29424,10.1145/3203217.3203231,ID MODEL
29425,10.1007/978-3-030-21077-9_2,EEG signals
29426,10.1007/978-3-030-21077-9_2,Motor Imagery
29427,10.1007/978-3-030-21077-9_2,Power Spectral Density
29428,10.1007/978-3-030-21077-9_2,Wavelet
29429,10.1007/978-3-030-21077-9_2,Decomposition
29430,10.1007/978-3-030-21077-9_2,Neural networks
29431,10.1007/978-3-030-21077-9_2,Multi layer perceptron
29432,10.1007/978-3-030-21077-9_2,Spiking Neural
29433,10.1007/978-3-030-21077-9_2,Network
29434,10.1007/978-3-030-21077-9_2,ID MU
29435,10.1109/UEMCON54665.2022.9965701,deep learning
29436,10.1109/UEMCON54665.2022.9965701,spiking neural network
29437,10.1109/UEMCON54665.2022.9965701,spike back reconstruction
29438,10.1109/UEMCON54665.2022.9965701,local
29439,10.1109/UEMCON54665.2022.9965701,error
29440,10.1007/978-3-031-12641-3_25,Evolving spiking neural network
29441,10.1007/978-3-031-12641-3_25,Reservoir
29442,10.1007/978-3-031-12641-3_25,Gaussian receptive field;
29443,10.1007/978-3-031-12641-3_25,Spatial-temporal data
29444,10.1007/978-3-031-12641-3_25,ID NEURONS
29445,10.3390/electronics10172123,spiking neural networks
29446,10.3390/electronics10172123,logical operation
29447,10.3390/electronics10172123,spike-timing-dependent
29448,10.3390/electronics10172123,plasticity
29449,"['10.1007/978-3-319-68600-4_29', 'PN I']",Neural computation
29450,"['10.1007/978-3-319-68600-4_29', 'PN I']",Izhikevich spiking neurons
29451,"['10.1007/978-3-319-68600-4_29', 'PN I']",Synfire rings
29452,"['10.1007/978-3-319-68600-4_29', 'PN I']",Finite
29453,"['10.1007/978-3-319-68600-4_29', 'PN I']",state automata
29454,10.3389/fnins.2021.694402,spiking neural networks
29455,10.3389/fnins.2021.694402,hardware acceleration
29456,10.3389/fnins.2021.694402,energy efficiency;
29457,10.3389/fnins.2021.694402,memory
29458,10.3389/fnins.2021.694402,probabilistic spike propagation
29459,10.3389/fnins.2021.694402,ID NEURONS
29460,10.1109/TCDS.2021.3139444,Neural networks
29461,10.1109/TCDS.2021.3139444,Computational modeling
29462,10.1109/TCDS.2021.3139444,Capacitors
29463,10.1109/TCDS.2021.3139444,Adaptation models;
29464,10.1109/TCDS.2021.3139444,Capacitance
29465,10.1109/TCDS.2021.3139444,Neuromorphics
29466,10.1109/TCDS.2021.3139444,Biomembranes
29467,10.1109/TCDS.2021.3139444,Fast response network;
29468,10.1109/TCDS.2021.3139444,self-evolutionary neuron model
29469,10.1109/TCDS.2021.3139444,spiking neural network (SNN)
29470,10.1109/TCDS.2021.3139444,synaptic
29471,10.1109/TCDS.2021.3139444,plasticity
29472,10.1109/TCDS.2021.3139444,ID PLASTICITY
29473,10.1109/TCDS.2021.3139444,SIMULATOR
29474,"['10.1016/j.ins.2022.07.152', 'EA AUG 2022']",Spiking Neural Network
29475,"['10.1016/j.ins.2022.07.152', 'EA AUG 2022']",Capsual Neural Netowrk
29476,"['10.1016/j.ins.2022.07.152', 'EA AUG 2022']",Biologically Plausible
29477,"['10.1016/j.ins.2022.07.152', 'EA AUG 2022']",Routing
29478,"['10.1016/j.ins.2022.07.152', 'EA AUG 2022']",Noise Robustness
29479,"['10.1016/j.ins.2022.07.152', 'EA AUG 2022']",Affine Transformation Robustness
29480,"['10.1007/s11042-023-16344-3', 'EA JUL 2023']",Spiking neural networks (SNNs)
29481,"['10.1007/s11042-023-16344-3', 'EA JUL 2023']",Current-based LIF neuron model;
29482,"['10.1007/s11042-023-16344-3', 'EA JUL 2023']",Threshold voltage parameter
29483,"['10.1007/s11042-023-16344-3', 'EA JUL 2023']",Constant-current-LIF encoding
29484,"['10.1007/s11042-023-16344-3', 'EA JUL 2023']",ID INTEGRATE-AND-FIRE
29485,"['10.1007/s11042-023-16344-3', 'EA JUL 2023']",OBJECT
29486,"['10.1007/s11042-023-16344-3', 'EA JUL 2023']",BACKPROPAGATION
29487,"['10.1007/s11042-023-16344-3', 'EA JUL 2023']",DYNAMICS
29488,"['10.1007/s11042-023-16344-3', 'EA JUL 2023']",REWARD
29489,10.1088/1751-8113/49/28/285601,neural networks
29490,10.1088/1751-8113/49/28/285601,noise
29491,10.1088/1751-8113/49/28/285601,stochastic processes
29492,10.1088/1751-8113/49/28/285601,small-world networks;
29493,10.1088/1751-8113/49/28/285601,discrete Fourier analysis
29494,10.1088/1751-8113/49/28/285601,ID MODEL
29495,10.1088/1751-8113/49/28/285601,SYNCHRONIZATION
29496,10.1088/1751-8113/49/28/285601,ARRAY
29497,10.1109/TNB.2018.2873221,Membrane computing
29498,10.1109/TNB.2018.2873221,spiking neural P system
29499,10.1109/TNB.2018.2873221,Petri net
29500,10.1109/TNB.2018.2873221,colored spike;
29501,10.1109/TNB.2018.2873221,workflow pattern
29502,10.1109/TNB.2018.2873221,ID HIGH-SPEED TRAINS
29503,10.1109/TNB.2018.2873221,SYNAPSES WORKING
29504,10.1109/TNB.2018.2873221,NETWORKS
29505,10.1109/TNB.2018.2873221,NEURONS
29506,10.1109/TNB.2018.2873221,INFORMATION;
29507,10.1109/TNB.2018.2873221,RULES
29508,10.1109/patmos.2019.8862129,Neuromorphic Hardware
29509,10.1109/patmos.2019.8862129,Spiking Neural Network
29510,10.1109/patmos.2019.8862129,FPGA
29511,10.1109/patmos.2019.8862129,ID SPIKING
29512,10.1109/patmos.2019.8862129,MACHINES
29513,10.1109/TNSRE.2019.2908156,Causality
29514,10.1109/TNSRE.2019.2908156,local field potentials (LFP)
29515,10.1109/TNSRE.2019.2908156,spikes
29516,10.1109/TNSRE.2019.2908156,multiscale data
29517,10.1109/TNSRE.2019.2908156,neural
29518,10.1109/TNSRE.2019.2908156,encoding
29519,10.1109/TNSRE.2019.2908156,ID BRAIN-MACHINE INTERFACES
29520,10.1109/TNSRE.2019.2908156,ENSEMBLE
29521,10.1109/TNSRE.2019.2908156,INFORMATION
29522,10.1109/TNSRE.2019.2908156,STIMULATION;
29523,10.1109/TNSRE.2019.2908156,POTENTIALS
29524,10.1109/TNSRE.2019.2908156,SYSTEMS
29525,10.1109/ICASSP43922.2022.9746774,POTENTIALS
29526,10.1109/ICASSP43922.2022.9746774,SYSTEMS
29527,10.1109/ccaaw.2019.8904911,machine learning
29528,10.1109/ccaaw.2019.8904911,spiking neural networks
29529,10.1109/ccaaw.2019.8904911,space communications;
29530,10.1109/ccaaw.2019.8904911,neuromorphic platforms
29531,10.1109/ccaaw.2019.8904911,modulation recognition
29532,10.1109/ccaaw.2019.8904911,spike-timing-dependent
29533,10.1109/ccaaw.2019.8904911,plasticity
29534,10.1109/ccaaw.2019.8904911,CubeSats
29535,"['10.1007/s00521-022-07829-7', 'EA OCT 2022']",Event-based spiking neural network
29536,"['10.1007/s00521-022-07829-7', 'EA OCT 2022']",Spiking neural network simulation;
29537,"['10.1007/s00521-022-07829-7', 'EA OCT 2022']",Tritonia escape swim
29538,"['10.1007/s00521-022-07829-7', 'EA OCT 2022']",Spike response model
29539,"['10.1007/s00521-022-07829-7', 'EA OCT 2022']",ID NEURONS
29540,"['10.1007/s00521-022-07829-7', 'EA OCT 2022']",MECHANISMS
29541,"['10.1007/s00521-022-07829-7', 'EA OCT 2022']",INITIATION
29542,10.11999/JEIT220711,Tactile perception
29543,10.11999/JEIT220711,Spiking neural network
29544,10.11999/JEIT220711,Recognition algorithm;
29545,10.11999/JEIT220711,Regularization method
29546,10.11999/JEIT220711,Back propagation
29547,10.11999/JEIT220711,ID LOIHI
29548,10.3390/math11030561,spiking neural network
29549,10.3390/math11030561,neuron-glial interactions
29550,10.3390/math11030561,astrocyte
29551,10.3390/math11030561,ID SYNAPTIC-TRANSMISSION
29552,10.3390/math11030561,SYNCHRONIZATION
29553,10.3390/math11030561,MODULATION
29554,10.3390/math11030561,OSCILLATIONS
29555,10.3390/math11030561,GLIA
29556,10.3389/fnbot.2022.1092428,spiking neural network
29557,10.3389/fnbot.2022.1092428,brain-inspired decision-making
29558,10.3389/fnbot.2022.1092428,dopamine
29559,10.3389/fnbot.2022.1092428,regulation
29560,10.3389/fnbot.2022.1092428,multiple brain areas coordination
29561,10.3389/fnbot.2022.1092428,reinforcement learning;
29562,10.3389/fnbot.2022.1092428,UAV autonomous learning
29563,10.1587/transfun.E92.A.1690,spiking neuron model
29564,10.1587/transfun.E92.A.1690,associative memory
29565,10.1587/transfun.E92.A.1690,spike-timing dependent
29566,10.1587/transfun.E92.A.1690,synaptic plasticity (STDP)
29567,10.1587/transfun.E92.A.1690,LSI implementation
